text,target,category,polarity,from,to
Замечательно.,,,,,
"При этом из новинок, что мой столик обслуживал не один официант как часто бывает, а группа, в данный момент менее занятой.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
От этого явно скорость подачи блюд и мое настроение явно повысились.,подачи блюд~,SERVICE#GENERAL~,positive~,23~,34~
Расчет произошел также быстро.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
До свидания на выходе сказали.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
Желание зайти сюда еще появилось.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Официанты в массе своем мужчины, как рассказывают это фишка суши, позволяющая увеличить быстроту обслуживания.",Официанты~,SERVICE#GENERAL~,positive~,0~,9~
"Она работает, действительно, работает.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Над чем еще нужно работать заведению это над кухней, он пока не на уровне сервиса.",кухней~сервиса~,FOOD#QUALITY~SERVICE#GENERAL~,negative~positive~,45~74~,51~81~
"Не могу не рассказать, как прошел банкет на мою свадьбу.",,,,,
"Итак, когда мы приехали закуски уже были готовы, все было вкусно и как должно быть.",закуски~,FOOD#QUALITY~,positive~,24~,31~
"Официантка, все делала четко.",Официантка~,SERVICE#GENERAL~,positive~,0~,10~
"Бокалы были полны, тарелки пустые во время убирались.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
Второе мы заказывали по меню.,,,,,
"После заказа прошло около полу часа, а может и больше, когда к о мне подошла официантка и сказала, что на кухне нет света, и надо делать другой заказ на горячее (на углях).",официантка~,SERVICE#GENERAL~,negative~,77~,87~
"После бракосочетания и прогулки по городу, как понимаете гости всегда голодные.",,,,,
"Да, закуски, как-то смягчили желание поесть, но не на столько, чтобы ждать еще час.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Делать было нечего, все опять сели за стол и стали выбирать себе другие блюда, через 20 минут был сделан еще один заказ.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"И через 30 минут стало совсем смешно, когда ко мне подошла администратор и сказала, что горячего на углях не будет.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Будет выполнен первоначальный заказ.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
В тот день мне ни чем нельзя было испортить настроение.,,,,,
"Через 15 минут, на столах появился наш заказ.",NULL~,SERVICE#GENERAL~,neutral~,0~,0~
"Тогда уже было все равно, главное накормить гостей, ну и себя)",,,,,
Торт.,,,,,
"заказанный заранее (наполеон) не оправдал моих ожиданий, ну что ж на вкус и цвет товарища нет.",наполеон~,FOOD#QUALITY~,negative~,20~,28~
"Что касается интерьера, то он очень подходит для торжеств, удалось поработать с фотографом в интерьерах зала VIP.",интерьера~,AMBIENCE#GENERAL~,positive~,13~,22~
"Рекомендую, но. видимо, ВСЮ кухню надо заказывать заранее. а лучше еще и попробовать!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Добрый день!,,,,,
"Отмечала вчера в этом заведении ДР, юбилей.",,,,,
Я и семья остались очень довольны проведенным временем в ресторане.,ресторане~,RESTAURANT#GENERAL~,positive~,57~,66~
"Еда очень вкусная, достаточно хороший выбор блюд, ценник более чем соответствует качеству.",Еда~Еда~блюд~,FOOD#PRICES~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~positive~,0~0~44~,3~3~48~
"Очень приятное, ненавязчивое обслуживание.",обслуживание~,SERVICE#GENERAL~,positive~,29~,41~
В конце вечера принесли комплимент от ресторана в качестве большого блюда с фруктами.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Еще хотелось бы отметить, что несмотря на достаточно большое кол-во людей в ресторане, не чувствуешь дискомфорта, по ощущениям напоминает настоящий итальянский ресторан.",NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Добрый день!,,,,,
"Были с подружкой еще две недели назад в ресторане ""Оливье"", вот только сейчас решила написать отзыв.",,,,,
"Поэтому воспоминания немного притупились, но все таки поделиться впечатлениями очень захотелось!))",,,,,
"Пришли мы туда в пятницу вечером и как ни странно, народу было совсем немного, что в принципе нас порадовала, так как без проблем смогли выбрать любой понравившийся нам столик.",,,,,
"На входе встретил приветливый официант, сразу проводил до столика, даже успели с ним обменяться парочкой шуточек)",официант~,SERVICE#GENERAL~,positive~,30~,38~
"Милый интерьер, очень даже располагает к приятным беседам и хорошему времяпрепровождению!",интерьер~,AMBIENCE#GENERAL~,positive~,6~,14~
"Теперь о самом приятном, о еде..)",еде~,FOOD#QUALITY~,positive~,27~,30~
"Было вкусно, очень по домашнему и знаете, можно даже сказать приготовлено с любовью))",NULL~,FOOD#QUALITY~,positive~,0~,0~
"Мы заказали котлетки из телятины с пюре, хачапури и два бокала белого вина.",,,,,
"Котлетки нежнейшие, пюре вкусное, но было чуть теплое, хачапури превзошло все ожидания, съели за две минуты)))",Котлетки~пюре~пюре~хачапури~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~,positive~negative~positive~positive~,0~20~20~55~,8~24~24~63~
"Вообщем мы остались очень довольны, думаю что обязательно приду туда еще попробовать салатик ""Оливье""))","NULL~салатик ""Оливье""~",RESTAURANT#GENERAL~FOOD#QUALITY~,positive~positive~,0~85~,0~101~
Все не собраться было написать отзыв об этом прекрасном и замечательном ресторане.,ресторане~,RESTAURANT#GENERAL~,positive~,72~,81~
"Отмечала свой день рождения в красивейшем зале ""Царский"".","зале ""Царский""~",AMBIENCE#GENERAL~,positive~,42~,56~
"Очень красивый интерьер, все гости это отметили.",интерьер~,AMBIENCE#GENERAL~,positive~,15~,23~
"Стол просто ломился от блюд, все было ооооочень вкусно и достойно оформлено, хотя меню обошлось мне в приемлемые деньги, алкоголь был свой.",блюд~блюд~меню~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#PRICES~,positive~positive~neutral~,23~23~82~,27~27~86~
"Да, особо хочу отметить организацию моего торжества и работу официантов.",работу официантов~,SERVICE#GENERAL~,positive~,54~,71~
"Не надо было никого специально звать/ждать, они сами замечали чего не хватает, что принести, кому налить)))",NULL~,SERVICE#GENERAL~,positive~,0~,0~
Ребята вы супер!,Ребята~,SERVICE#GENERAL~,positive~,0~,6~
С нами была управляющая другого ресторана и она очень хорошо отзывалась о работе и работниках ресторана.,работниках ресторана~,SERVICE#GENERAL~,positive~,83~,103~
"Также была очень удивлена , что в конце вечера мне все предложили упаковать в пакеты. ""Сытинъ"" - Вы молодцы!",NULL~,SERVICE#GENERAL~,positive~,0~,0~
Так держать!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Спасибо за прекрасный праздник.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Отдельное спасибо управляющей Юлии, она мне помогла составить меню так, чтобы мои гости были довольны.",управляющей~,SERVICE#GENERAL~,positive~,18~,29~
Чувствуется профессионализм)))),NULL~,SERVICE#GENERAL~,positive~,0~,0~
"03.09.2014 отмечали в ресторане ""Любимый"" день рождения любимого.",,,,,
Праздничный ужин проходил на 3 этаже.,,,,,
Интерьер ресторана очень интересный.,Интерьер~,AMBIENCE#GENERAL~,positive~,0~,8~
"Обслуживающий персонал , конечно, испортил весь праздничный вечер лично для нас и наших друзей.",Обслуживающий персонал~,SERVICE#GENERAL~,negative~,0~,22~
"Во-первых, вовремя обслуживания, официант Анастасия уронила грязные приборы на гостя.",официант~,SERVICE#GENERAL~,negative~,33~,41~
"Во- вторых, постоянно забирала посуду в которой еще находилась еда, а пустую посуду оставляла на столе.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"В конце вечера заказав воду принесла ее через 20 минут, при этом сказав, что она все это время кушала, ей было не когда.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Мужчины заказали себе бутылочку Текилы, лимон и соль.",,,,,
"Все приносилось отдельно , с разницей во времени 10 минут.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Что очень сильно удивило.,,,,,
Я бы не рекомендовала идти в данный ресторан.,ресторан~,RESTAURANT#GENERAL~,negative~,36~,44~
Есть в Петербурге рестораны на много лучше и доступны по цене и качеству обслуживания.
Являюсь постоянным гостем данного кафе.,,,,,
Недавно в нем сделали ремонт и теперь там светло и уютно.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
"Кухня очень нравится, часто ходим туда с друзьями и там же отмечаем праздники (н-р день рождения).",Кухня~,FOOD#QUALITY~,positive~,0~,5~
"Обслуживание на высоком уровне, персонал работает очень хорошо и всегда внимателен к гостям.",Обслуживание~персонал~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,0~32~,12~40~
"Рекомендую это кафе как для тех, кто просто хочет попить кофе в спокойной обстановке, так и для тех, кто хочет отметить день рождения или какой-то другой праздник.",кафе~обстановке~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,positive~positive~,15~74~,19~84~
Были в эту субботу.,,,,,
"Шли с прекрасным настроением, ушли с впечатлением на троечку.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Лучший зал в ресторане, сделан курящим.",зал~,AMBIENCE#GENERAL~,negative~,7~,10~
"То есть хочешь смотреть на Неву и Эрмитаж, дыши дымом.",NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Еда тоже ничем не порадовала.,Еда~,FOOD#QUALITY~,negative~,0~,3~
"Либо тоже самое, что в ХочуХарчо, Мамалыгах, и тд, либо что-то среднего уровня по высокой цене."
"Брали: - чебурек - ребенок съел, остался доволен - карпачо сибаса - так себе, мало - вкус странный - стейк из тунца - тоже так себе, пожалел что взял. - салат с креветками и крабом - так себе, - шашлык ягненка - нормально - запеченный сыр - принесли чуть теплым - шоколадная шкатулка - ребенку понравилось - кокосовые шоты - вкусно Сервис слишком навязчивый, официант подходил каждые 2 минуты, при этом за столом не особо следил.",чебурек~карпачо сибаса~карпачо сибаса~стейк из тунца~салат с креветками и крабом~шашлык ягненка~шоколадная шкатулка~кокосовые шоты~Сервис~официант~,FOOD#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~SERVICE#GENERAL~SERVICE#GENERAL~,positive~negative~negative~negative~negative~neutral~positive~positive~negative~negative~,9~51~51~101~153~195~264~308~332~359~,16~65~65~115~180~209~283~322~338~367~
Видимо малоопытный и слишком старался.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Думаю больше сюда не соберемся.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Вывод напишу сразу: дружелюбно, вкусно и приятно.",NULL~NULL~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,0~0~,0~0~
"В субботу вечером свободных мест было достаточно, чтобы выбрать понравившееся.",NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Есть и удобные диванчики и круглый стол для большой компании.,диванчики~,AMBIENCE#GENERAL~,positive~,15~,24~
Официант-бармен - изюминка этого заведения)),Официант-бармен~,SERVICE#GENERAL~,positive~,0~,15~
"Заказ приняли быстро, принесли тоже.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Лимонад, потом салат, потом стейк, потом кофе.",,,,,
"Все своевременно, сидеть над пустой тарелкой не пришлось.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Еда вкусная, замечаний нет.",Еда~,FOOD#QUALITY~,positive~,0~,3~
"Стейк был именно стейком, а не куском жаренного мяса.",Стейк~,FOOD#QUALITY~,positive~,0~,5~
"Хорошие приборы, новая посуда, позитивный интерьер.",приборы~посуда~интерьер~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~AMBIENCE#GENERAL~,positive~positive~positive~,8~23~42~,15~29~50~
Там хочется посидеть подольше.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Чек был на 860 руб. имхо это даже дешево!,NULL~,RESTAURANT#PRICES~,positive~,0~,0~
Кофе был в подарок!,NULL~,SERVICE#GENERAL~,positive~,0~,0~
Давненько я не покидала заведение такой довольной.,заведени~,RESTAURANT#GENERAL~,positive~,24~,32~
"За десертом я туда точно вернусь, приходите и Вы, настоятельно рекомендую!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Сегодня случайно попали в этот ресторан.,,,,,
"В общем производит вполне приличное впечатление, НО...",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
обслуживание отвратное.,обслуживание~,SERVICE#GENERAL~,negative~,0~,12~
"Минут 10 мы ждали, что к нам кто-то подойдет и принесет меню.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Потом еще минут 15 пытались заказать, всем было не до нас.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"При заказе спросили, как долго будут готовиться те или иные блюда, и в конечном счете, т.к. время было мало, заказали цезарь и морс мне, и пасту, блины и морс мужу.",,,,,
"Через 30 минут мне принесли салат, еще минут через 10 - блины.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Когда же я спросила про морс и хлеб - прошло еще минут 10, получили только морс.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Время поджимало было уже не до пасты, я попросила счет, который принесли незамедлительно.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Мы еще подождали минут 10, когда же принесут пасту, но видимо не судьба была ее поесть.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Заплатили за все (и пасту тоже) и ушли.,,,,,
"Из того, что мы успели попробовать, все было вкусно, так что по кухне претензий нет, но вот сервис - это что-то.",кухне~сервис~,FOOD#QUALITY~SERVICE#GENERAL~,positive~negative~,64~92~,69~98~
"Идите в этот ресторан только тогда, когда у вас есть в запасе 3-4 часа, иначе никуда не успеете.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"У нас было всего 1.5 часа, но вот все, что заказали, поесть не удалось к сожалению.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Отмечали свадьбу в этом ресторане!,,,,,
В целом все понравилось!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Еда была свежая и вкусная, официанты приветливые, интерьер очень интересный, особенно всех поразил туалет с аквариумами!",Еда~официанты~интерьер~туалет с аквариумами~,FOOD#QUALITY~SERVICE#GENERAL~AMBIENCE#GENERAL~RESTAURANT#MISCELLANEOUS~,positive~positive~positive~positive~,0~27~50~99~,3~36~58~119~
"Очень хорошее расположение в центре города, с красивыми видами из окна!",расположение в центре города~видами из окна~,LOCATION#GENERAL~LOCATION#GENERAL~,positive~positive~,14~56~,42~70~
"Но на наш праздник для детей нам не поставили стулья, хотя накануне мы это обговаривали и нам сказали, что ни каких проблем поставим!",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"В итоге одному поставили с горем пополам, а второй сидел весь банкет на ручках( и то видно они не выдержали и ушли с ребенком пораньше не дождавшись горячего (их горячее нам кстати с собой не завернули) и некоторым гостям не понравилось, что еду накладывали в тарелки..так как многие не все ели...",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Но это были единственные недочеты нашего торжества.,,,,,
В целом всем советую этот ресторан для проведения банкета!,ресторан~,RESTAURANT#GENERAL~,positive~,26~,34~
"В конце нам все завернули с собой и отдали б/а напитки, алкоголя не осталось...",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Недавно пришли компанией, давно не были в этом заведении и лучше бы не приходили!!!!",заведении~,RESTAURANT#GENERAL~,negative~,47~,56~
"Была пятница, людей в зале под завязку, сели за единственный свободный стол, так столы стоят настолько близко, что выйти из- за него невозможно((( но это не самое страшное......",зале~столы~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,negative~negative~,22~81~,26~86~
"Очень долго несут заказ либо вобще про тебя забывают, все время приходят и переспрашивают( ну если у тебя плохая память- возьми бумагу и записывай) .",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Мы брали горячее, салатики, пиво и закуски к пиву, которые так и не дождались, хотя по прошествии часа 1 раз даже напомнили, чего мы делать не должны в принципе.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Но вот в счет их ВКЛЮЧИТЬ они не забыли!!!!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Салаты раньше были вкуснее.
"Еду приносят черти как, во- первых без приборов, все время нужно напоминать, во вторых, по времени ужасно,1 из нас уже час как поел, а второму еще даже готовить видимо не начали.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Официанта то не дождешься, то еще доесть не успел, уже тарелку забирают.",Официанта~,SERVICE#GENERAL~,negative~,0~,9~
"В зале стоит галдеж, музыку вобще не слышно.",зале~музыку~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,negative~negative~,2~21~,6~27~
"В это заведение мы раньше ходили с удовольствием, что случилось- непонятно.",заведение~,RESTAURANT#GENERAL~,negative~,6~,15~
Больше ни ногой!!!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Цены пивного ресторана, а обслуживание дешевой привокзальной пивнушки(((((((",NULL~обслуживание~,RESTAURANT#PRICES~SERVICE#GENERAL~,negative~negative~,0~26~,0~38~
Хотим выразить вам огромную благодарность!!!!17 июля отмечали у вас свадьбу в новом зале на Галерной!!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Все ,ну очень довольны!!!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Большой,красивый зал, вежливые официанты, вкусная еда, никаких конфликтов и возражений со стороны персонала!!!",зал~официанты~еда~персонала~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~positive~,17~31~50~98~,20~40~53~107~
Очень быстро решили забронировать ваш ресторан!,,,,,
"Места много,меню хорошее, а зал украшать вообще не нужно!",Места~меню~зал~,AMBIENCE#GENERAL~FOOD#STYLE_OPTIONS~AMBIENCE#GENERAL~,positive~positive~positive~,0~12~28~,5~16~31~
"Когда в других ресторанах нужно потратить кучу денег,чтобы закрыть жуткие стены и сделать подобие праздника!)"
"Здорово,что у вас своя кондитерская,цены те же,а торт был наивкуснейший!!!",кондитерская~кондитерская~торт~,FOOD#PRICES~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,23~23~49~,35~35~53~
"Да и не нужно где-то заказывать, переживать за доставку, за то,что торт по дороге развалится!"
"Официанты очень внимательные и доброжелательные!!подходили,спрашивали,все ли хорошо, что лучше принести, на столе не было пустых бутылок и грязных салфеток!",Официанты~,SERVICE#GENERAL~,positive~,0~,9~
Все было просто супер!!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
После праздника осталась куча еды и алкоголя!,,,,,
"Персонал все собрал и отдал нам,вплоть до наших начатых бутылок вина!",Персонал~,SERVICE#GENERAL~,positive~,0~,8~
В обычных ресторанах с таким редко столкнешься!
Отдельное спасибо Валентине!!!,NULL~,SERVICE#GENERAL~,positive~,0~,0~
Очень помогла с меню и свадебным тортом!,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Да и вообще, расскажет ,что и как лучше сделать, учтет все предпочтения!",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Ни за что не переживали ни до свадьбы,ни в день свадьбы!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Побольше вам благодарных клиентов!!!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Это,действительно,место,в котором стоит отмечать свадьбы!!!",место~,RESTAURANT#GENERAL~,positive~,18~,23~
Ура-ура-ура!!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"С наилучшими пожеланиями, Андрей и Екатерина Малашок!!!",,,,,
"У Уже давно знаю это место, почти 2 года - всегда ходил сюда по праздникам, если оказывался рядом с ЦПКиО.",место~,RESTAURANT#GENERAL~,neutral~,21~,26~
"За последнее время здесь многое успело измениться - раньше это был просто спокойный ресторанчик хорошей французской кухни , сейчас они стали активнее."
Мы попробовали отпраздновать день рождения нашей дочери.,,,,,
"Для нас конечно дороговато, но мне всегда нравилось атмосфера этого места и вкусная кухня.",NULL~атмосфера~кухня~,FOOD#PRICES~AMBIENCE#GENERAL~FOOD#QUALITY~,negative~positive~positive~,0~52~84~,0~61~89~
"Здесь для детей есть свое меню, комната и возможность устроить хорошую веселую программу.",меню~комната~программу~,FOOD#STYLE_OPTIONS~RESTAURANT#MISCELLANEOUS~AMBIENCE#GENERAL~,positive~positive~positive~,26~32~79~,30~39~88~
Аниматоры были отличными и устроили детям настоящий праздник.,Аниматоры~,SERVICE#GENERAL~,positive~,0~,9~
Получилось очень хорошо.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
Еще из моих личных преимуществ - прекрасный выбор вина.,выбор вина~,DRINKS#STYLE_OPTIONS~,positive~,44~,54~
Мне давно пора было сказать им большое спасибо.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Ценник повыше среднего.,NULL~,RESTAURANT#PRICES~,negative~,0~,0~
Были в этом ресторане два раза.,,,,,
В первый раз работал хороший официант - все дружелюбно и быстро.,официант~,SERVICE#GENERAL~,positive~,29~,37~
Кухня до итальянской не дотягивает - если только размером порции.,Кухня~,FOOD#QUALITY~,negative~,0~,5~
Но вполне съедобно.,,,,,
Второе посещение этого ресторана очень разочаровало.,ресторана~,RESTAURANT#GENERAL~,negative~,23~,32~
"Решили проверить, так ли хороши бизнес-ланчи, как про них говорили.",,,,,
"Разочарование номер раз - заказать бизнес-ланч можно только, сидя внутри помещения.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Столики на улице почему-то (???) для этого не предназначены.,,,,,
Ну ок.,,,,,
Пересели ),,,,,
В помещении летом жарко.,помещении~,AMBIENCE#GENERAL~,negative~,2~,11~
Очень.,,,,,
"Так как на нас не оказалось бриони и ланжин, то обслуживать начали сперва тех, кто эти прелести принес на себе )",,,,,
"Ну и заказать один бизнес-ланч, если ты пришел вдвоем нельзя (???)",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"То есть, когда у другого просто нет аппетита или порция для одного очень большая?",,,,,
И все это сопровождалось надменным выражением лица официантки.,официантки~,SERVICE#GENERAL~,negative~,51~,61~
Вывод.,,,,,
Раньше мы рекомендовали друзьям посетить этот ресторан и сами хотели стать завсегдатаями.
А теперь и друзей отговорим и сами не пойдем.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Обычный совковый ресторанчик с итальянским названием.,ресторанчик~,RESTAURANT#GENERAL~,negative~,17~,28~
"Те, кто хоть раз бывал в Италии, поймет.",,,,,
В Питере есть гораздо более достойные заведения с итальянской кухней и лучшим сервисом.
А этим ребятам еще стоит прокачаться.,,,,,
Все решают люди на местах.,,,,,
И если менеджер этого ресторана читает мой отзыв - пусть примет к сведению ),,,,,
Авось.,,,,,
Отмечали свадьбу в Бельканто на Малоохтинском 05.07.2013.,,,,,
Место просто потрясающее!,Место~,RESTAURANT#GENERAL~,positive~,0~,5~
"Сказать, что нам понравилось - не сказать ничего!))",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Рояль с цветами рядом с входом в ресторан, изысканный интерьер внутри ресторана.",Рояль с цветами~интерьер~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~54~,15~62~
"Чудесная сервировка, очень много еды на столе))))",сервировка~еды~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,positive~positive~,9~33~,19~36~
"Брали меню за 1900, хоть все ели активно, но, всё равно, много чего осталось (всё упаковали потом с собой).",NULL~NULL~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~,0~0~,0~0~
"Официанты очень вежливые и незаметные, прекрасное обслуживание!",Официанты~обслуживание~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,0~50~,9~62~
"Боялись, что будет мало места (было 46 человек), но в итоге тесноты не было, и оставалось довольно много места для танцев))",места для танцев~,AMBIENCE#GENERAL~,positive~,105~,121~
"В общем, придраться совершенно не к чему, и все гости остались в восторге от вечера, проведенного там.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Большое спасибо!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Удивляюсь отзывам про хорошее обслуживание.
"Были 4 раза из них только 1 раз нормально обслужили: 1 раз не дали меню, очень долго несли напитки; 2 раз не принесли салат, но в счет включили; 3 раз вообще эпик фейл - хамское и небрежное отношение официантов...",отношение официантов~,SERVICE#GENERAL~,negative~,190~,210~
"Меню на столе нет при этом официантка подходит и спрашивает: ""Что вы выбрали?"" Из чего?",официантка~,SERVICE#GENERAL~,negative~,27~,37~
После этого нам дали меню ланча (обычное меню видимо только одно на весь ресторан).,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"После этого официантка удалилась и больше к столу не подходила прождав минут 10, позвали другую.",официантка~,SERVICE#GENERAL~,negative~,12~,22~
Через 3 мин приняла заказ.,,,,,
"Вместо заказанного супа принесла другой, через 2 мин. поменяла.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Напитки принесла только после десерта (после просьбы принести напитки!!!!).,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Ужасно одним словом!,,,,,
"Да кухня отличная, кеталонский крем чудо.",кухня~кеталонский крем~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,3~19~,8~35~
Но где берут таких официантов???,официантов~,SERVICE#GENERAL~,negative~,19~,29~
"Честно, неприятное впечатление, думала все изменилось, ан нет=(",,,,,
Хочется поделиться со всеми пользователями сайта отзывом о ресторане Duplex.,,,,,
Данный ресторан мы выбрали для празднования свадебного праздничного ужина в кругу друзей и близких.,,,,,
"Предварительно посетив данный ресторан, нам удалось оценить качество блюд и наглядно посмотреть интерьер внутри.",,,,,
"Так как торжество планировалось на 25 человек, места для наших гостей было вполне достаточно и для танцев в том числе.",места для наших гостей~,AMBIENCE#GENERAL~,positive~,47~,69~
"Менеджер Алексей, который принимал наш заказ и подписывал договор, провёл всё мероприятие сам, чем очень нас порадовал.",Менеджер~,SERVICE#GENERAL~,positive~,0~,8~
В меню мы выбирали разнообразные блюда и все они были очень вкусными.,блюда~,FOOD#QUALITY~,positive~,33~,38~
Стол был богатым и ярким.,Стол~,FOOD#STYLE_OPTIONS~,positive~,0~,4~
"Украшать зал отдельно не пришлось, интерьер очень уютный и располагающий для торжественного мероприятия.",интерьер~,AMBIENCE#GENERAL~,positive~,35~,43~
"Все остались очень довольны, едой, сервисом и доброжелательной атмосферой в ресторане.",едой~сервисом~атмосферой~,FOOD#QUALITY~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~,29~35~63~,33~43~73~
"Спасибо большое Алексею, за наш праздник!",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Если бы мне пришлось второй раз выбирать ресторан, я не усомнившись сделала выбор в пользу Duplex!",Duplex~,RESTAURANT#GENERAL~,positive~,91~,97~
Очень нравится этот ресторан!,ресторан~,RESTAURANT#GENERAL~,positive~,20~,28~
"В тихом месте,есть,где припарковать машину,интерьер очень уютный!)",месте~интерьер~,LOCATION#GENERAL~AMBIENCE#GENERAL~,positive~positive~,8~43~,13~51~
"Ходим сюда с подругой поболтать и съесть бизнес-ланч,а с мужем поесть хорошее мясо и попить вино!)",мясо~вино~,FOOD#QUALITY~DRINKS#QUALITY~,positive~neutral~,78~92~,82~96~
"Бизнес-ланч по сравнению с другими ресторанами не самый дешевый,но качество цене соответствует полностью!!!",Бизнес-ланч~Бизнес-ланч~,FOOD#PRICES~FOOD#QUALITY~,neutral~positive~,0~0~,11~11~
Порции не маленькие и наедаешься очень хорошо!,Порции~,FOOD#STYLE_OPTIONS~,positive~,0~,6~
Вариант меню тоже можно выбрать по желанию),меню~,FOOD#STYLE_OPTIONS~,positive~,8~,12~
"Мы очень любим пить чай и очень радует,что к чаю всегда приносят комплимент от ресторана-2 булочки с кремом(когда не на диете-можно),а раньше было 2 варианта фруктового пюре...",NULL~,SERVICE#GENERAL~,positive~,0~,0~
В пост закадычном яблоко печеное-очень вкусно!,яблоко печеное~,FOOD#QUALITY~,positive~,18~,32~
