Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
"- Carpaccio de bonito: Seria bonito, no lo discuto, pero no me supo a nada, totalmente insipido, tambien tenia remolacha, igual de insipida, y un helado de, creo recordar que de mango, que si tenia algun sabor.",0,0,0,0,0,1,0,0,0,0,0,0
"- Vieira y langostino al azafran con verduras de invierno: Si observais en el nombre del plato esta en singular la vieira y el langostino y el motivo no es otro que habia uno de cada, en este caso los sabores, imposible de eliminar, eran correctos, el azafran estar estaria, pero ni me supo ni lo vi.",0,0,0,0,0,0,1,0,0,0,0,0
-Bacalao al pil pil aireado: Ninguna objecion (es lo mejor que puedo decir).,0,0,0,0,0,1,0,0,0,0,0,0
"-Risotto de hongos trufa y foie: El foie tiene poco misterio una sarten y nada mas, es muy dificil estropearlo,ahora bien el risotto corrio peor suerte, era risotto, de eso estoy seguro, por que lo vi, granos de arroz y demas pero sabor, eso si muy intenso, a nata y solo a nata.",0,0,0,0,0,1,0,0,0,0,0,0
"- Carrillera de ternera glaseada: Blanda como la mantequilla pero no sabia a nada de nada, totalmente insulsa.",0,0,0,0,0,1,0,0,0,0,0,0
"- Limon, mango y moscatel, fresas con vino: El postre estaba bueno (sin mas).Terminamos la comida con un Gin Tonic con preparacion gourmet (ponia en el cupon de descuento): El combinado salio prepado de la cocina.",0,0,0,0,0,1,0,0,0,0,0,0
"Lamento ser yo quien os diga que los combinados se preparan en la mesa, de la cocina sale el vaso (o lo que sea, en este caso copa) con el hielo y la rodajita de limon, lima o lo que sea y la ginebra se sirve delante del cliente al igual que la tonica, no es por suspicacia es por practica habitual (no se me pasa por la mente dudar de los ingredientes pero no queda bien).",0,0,0,1,0,0,0,0,0,0,0,0
"Ahora es el turno del servicio: correcto en el trato pero lento es poco, entre plato y plato unos tiempos de espera inaceptable.He dejado para el final un pequeÃ±o detalle, para algunos sin importancia, y es el tamaÃ±o de las raciones: Se puede poner menos en cada uno de los platos pero eso es muy muy dificil (menos mal que habiamos tomado el aperitivo en Palomeque donde las raciones si son generosas)Con todo esto mi opinion creo que queda clara y aÃ±adire solo una cosa mas: Sali sintiendome estafado ",0,0,0,0,0,0,1,0,1,0,0,1
"Al sentarnos a la mesa, ya nos dicen que el solomillo de ternera se les habÃ­a terminado (principio de semana, primeros en llegar a cenar, con un menÃº cerrado y avisando con dos semanas de tiempoâ¦.), que nos darÃ­an chuleta de terneraâ¦ primer chasco, creo que no es comparable (y desde luego, no lo fue, requerÃ­a masticarlo muuucho tiempo).",0,0,0,0,0,0,1,0,0,0,0,0
"Seguidamente de advertirnos el cambio, nos pregunta si un vino blanco nos parecÃ­a bien para empezar, por lo que, ante esa pregunta, le comentÃ© si no iban a servir los tres vinos que aparecÃ­an en el cupÃ³n, a lo que nos respondiÃ³ que una de las bodegas, no les suministraba hasta noviembreâ¦algo que a mi personalmente, me parece estupendoâ¦ pero no nos lo iban a servir!!!, ya que habÃ­an considerado suficiente dos vinos, uno blanco y uno tinto..  Me parece que cuando has pagado por un menÃº cerrado, se deberÃ­an de ajustar a lo que has comprado, ya que si no, es una estafa, y si luego ven que no tienen margen suficiente, cuando saquen otro bono, que ajusten el menÃº a lo que les parezca, asÃ­ el consumidor puede elegir antes de comprar.Pues no acaba todo ahÃ­, le preguntamos por el cava y nos dice, que tampoco lo servÃ­an, que creÃ­an que el menÃº estÃ¡ bien asÃ­!!!",0,0,0,1,0,0,0,0,1,0,0,0
"Por supuesto, como era un momento especial, no quise montar ningÃºn circo, ni pedir el libro de reclamaciones, pero la sensaciÃ³n con la que salÃ­ de ese restaurante no fue buena, me sentÃ­ estafada.En fin, que no lo aconsejo para nada, el sitio es bonito, la comida buena, pero excesivamente caro para lo que realmente es, y por supuesto, no animo a nadie a que compre cupones para comer allÃ­, puesto que se arriesgan a que les sirvan lo que ellos consideren en ese momento, independientemente de lo que hayas pagado con anterioridad. ",1,0,0,0,0,1,0,0,1,0,1,0
"Estube ayer dia 22 de febrero en el restaurante bal dâosera y mi sorpresa fue que primero se disculpan porque aun no tienen percheros, luego las mesas tambien te dicen que son provisonales (que no hubieran abierto aun, si no podian) porque el precio desde luego no lo han bajado.",1,0,0,0,0,0,0,0,0,0,0,0
"Para mi con esta reforma a perdido encanto, pues estas cenando sin privacidad, viendo y oyendo a la gente que hay en la barra del bar.",1,0,0,0,0,0,0,0,0,0,0,0
Con lo cual en el comedor tienes que levantar mas la voz para oirte y se forma un ambiente que no lo que se espera de una estrella michelin. ,1,0,0,0,0,0,0,0,0,0,0,0
"Yo estube el dia 6-12-08 y la verdad muy bien;el ambiente es un poco fasion las paredes toralmente blancas,las sillas muy modernas pero comodas y sin ningun cuadro.",1,0,0,0,0,0,0,0,0,0,0,0
"Pedimos al a carta y de aperitivo nos sacaron una cucharita de brandada de bacalao con un chupito de caldo de ardo y espuma de almendras,la verdad estaba muy delicado.",0,0,0,0,0,0,1,0,0,0,0,0
"de primero cogimos un risoto de hongos trufa y un super medallon de foie fresco pasado por la plancha y unas borrajas con centollo estaban las dos cosas muy buenas y cocidas al dente.de segundo la merluza a la plancha con juliana de sepia y un solomillo de ternasco al azafran,l amerluza estaba poco hecha por dentro pero caliente y el solomillo poco hecho tambien y con muy poca salsa;y d epostre una seleccion de chocolates en texturas con zumo de naranja reducido y un merenge con helado de chocolate blanco y fresas;muy bueno todo,dos cafes y una botella de agua por 123 euros. ",0,0,0,0,0,1,0,0,0,0,0,0
Esta reserva fue un acierto.,0,0,0,0,0,0,0,0,0,1,0,0
La relaciÃ³n calidad precio es muy buena.,0,0,0,0,1,0,0,0,0,0,0,0
El servicio excelente.,0,0,0,0,0,0,0,0,0,0,0,1
Raciones grandes.,0,0,0,0,0,0,1,0,0,0,0,0
"Los camareros son atentos y muy amables, el menÃº calÃ§otada es interminable!",0,0,0,0,0,0,1,0,0,0,0,1
"Lo mejor, las alcachofas a la brasa (estaban de lujo) y los calÃ§ots con tejas, buenÃ­simos!",0,0,0,0,0,1,0,0,0,0,0,0
La salsa estaba muy buena tambiÃ©n.,0,0,0,0,0,1,0,0,0,0,0,0
Tuvieron un detalle al cambiarme la parrillada de carne por una parrillada de verduras (opciÃ³n vegetariana).,0,0,0,0,0,0,1,0,0,0,0,0
Â¡RepetirÃ© seguro!,0,0,0,0,0,0,0,0,1,0,0,0
"La comida bastante bien (calidad y cantidad), aunque tardÃ³ en ser servida (es cierto que estaba lleno, el local, pero... hay que preveerlo teniendo mÃ¡s personal o cogiendo menos servicios).",0,0,0,0,0,1,1,0,0,0,0,1
"El lugar, mÃ¡s agradable de lo que parecÃ­a, aunque con la mÃºsica excesivamente alta (difÃ­cil conversar, por el volÃºmen de la mÃºsica y la cantidad de comensales).",1,0,0,0,0,0,0,0,0,0,0,0
Algo caro para el conjunto del restaurante.,0,0,0,0,0,0,0,0,0,0,1,0
"Pero correcto, digno, bien.",0,0,0,0,0,0,0,0,1,0,0,0
"Interior genial, comida de calidad.",1,0,0,0,0,1,0,0,0,0,0,0
Servicio atento y rÃ¡pido.,0,0,0,0,0,0,0,0,0,0,0,1
MUY RECOMENDABLE,0,0,0,0,0,0,0,0,1,0,0,0
La calÃ§otada estuvo bien pero en cuanto a la carne estaba algo escasa o mejorable en calidad sin alterar el numero de piezas.,0,0,0,0,0,1,0,0,0,0,0,0
"Genial, un sitio estupendo y magnÃ­fica atenciÃ³n",0,0,0,0,0,0,0,0,1,0,0,1
El menÃº calÃ§otada magnÃ­fico,0,0,0,0,0,0,1,0,0,0,0,0
"Comida - 6.5 ( el plato principal, los calsots, costaban de pelar debido a que la raÃ­z no estaba cortada y su calidad no era muy buena.",0,0,0,0,0,1,1,0,0,0,0,0
La salsa romesco estaba muy buena.,0,0,0,0,0,1,0,0,0,0,0,0
La carne y butifarra tambiÃ©n estaba muy bien.,0,0,0,0,0,1,0,0,0,0,0,0
El postre tambiÃ©n nos gustÃ³).,0,0,0,0,0,1,0,0,0,0,0,0
"Servicio - 4 (Nos sentimos un poco invisibles por el personal, simplemente se dedicaron a servir la comida.",0,0,0,0,0,0,0,0,0,0,0,1
son tÃ­picas preguntas que encontrÃ© a faltar para una atenciÃ³n.,0,0,0,0,0,0,0,0,0,0,0,1
"Nos dieron la opciÃ³n de repetir calsots, siempre es un detalle que se agradece pero no suficiente para aprobar el servicio. )",0,0,0,0,0,0,1,0,0,0,0,0
"Ambiente - 9 ( bueno para comer una calsotada en pareja y tranquilo, que fue el caso)",1,0,0,0,0,0,0,0,0,0,0,0
"calidad-precio - 7 ( el producto calsot se puede mejorar, la carne muy correcta y el postre tambiÃ©n ) .",0,0,0,0,0,1,0,0,0,0,0,0
Apruebo el restaurante pero si mejoran la calidad del calsot es recomendable 100% para hacer una calsotada en pleno centro de Barcelona.,0,0,0,0,0,1,0,0,1,0,0,0
Cenamos muy bien...calidad precio razonable.,0,0,0,0,1,0,0,0,1,0,0,0
El servicio excelente...aunque no nos gustÃ³ como el jefe de sala le presionaba a los camareros..no se merecen ese trato ..y menos delante de los clientes.,0,0,0,0,0,0,0,0,0,0,0,1
En general salimos satisfechos..sin duda ..volveremos,0,0,0,0,0,0,0,0,1,0,0,0
Al principio nos parecieron un poco bruscos y habiendo reservado nos iban a dar la peor mesa del restaurante.,0,0,0,0,0,0,0,0,0,0,0,1
Pero pedimos que nos cambiasen y a partir de ahÃ­ todo fenomenal.,0,0,0,0,0,0,0,0,1,0,0,0
Buena atenciÃ³n y ambiente.,1,0,0,0,0,0,0,0,0,0,0,1
Comida excelente aunque tuvimos que pedir varias veces lo mismo por falta de coordinaciÃ³n en el servicio.,0,0,0,0,0,1,0,0,0,0,0,1
Muy bien en general.,0,0,0,0,0,0,0,0,1,0,0,0
"Ambiente muy bueno, el local muy agradable y bonito.",1,0,0,0,0,0,0,0,0,0,0,0
Los calÃ§ots buenisimos,0,0,0,0,0,1,0,0,0,0,0,0
Excelente.,0,0,0,0,0,0,0,0,1,0,0,0
Precio y calidad adecuados.,0,0,0,0,0,1,0,0,0,0,1,0
Servicio rÃ¡pido y eficiente.,0,0,0,0,0,0,0,0,0,0,0,1
El ambiente muy acogedor.,0,0,0,0,0,0,0,0,0,0,0,1
"Nos gustÃ³ mucho, porque aunque estuviera lleno la atenciÃ³n fuÃ© inmejorable y rÃ¡pida.",0,0,0,0,0,0,0,0,1,0,0,1
"TambiÃ©n valoro su localizaciÃ³n, para los que no tenemos coche se llega muy facilmente ya que es muy cÃ©ntrico.",0,0,0,0,0,0,0,1,0,0,0,0
Â¡Â¡Felicidades!!,0,0,0,0,0,0,0,0,1,0,0,0
Un restaurante de ambiente moderno donde la comida estÃ¡ en su ounto y el trato es muy amable.,1,0,0,0,0,1,0,0,0,0,0,1
"Lo mejor decision, comer por alli!",0,0,0,0,0,0,0,0,1,0,0,0
correcto,0,0,0,0,0,0,0,0,1,0,0,0
"Comimos muy bien toda la familia, el entrecot espectacular.",0,0,0,0,0,1,0,0,1,0,0,0
La presentaciÃ³n de todos los platos muy buena.,0,0,0,0,0,0,1,0,0,0,0,0
Una experiencia muy satisfactoria.,0,0,0,0,0,0,0,0,1,0,0,0
El personal y sevicio es intachable.,0,0,0,0,0,0,0,0,0,0,0,1
"Servicio correcto, buena relaciÃ³n calidad-precio",0,0,0,0,1,0,0,0,0,0,0,1
Muy buena comida y relaciÃ³n calidad-precio.,0,0,0,0,1,1,0,0,0,0,0,0
Servicio amable,0,0,0,0,0,0,0,0,0,0,0,1
Muy buena comida y relaciÃ³n calidad-precio.,0,0,0,0,1,1,0,0,0,0,0,0
Servicio amable,0,0,0,0,0,0,0,0,0,0,0,1
Muy buena brasa,0,0,0,0,0,1,0,0,0,0,0,0
EstarÃ­a bien mejorar la calidad del vino.,0,0,1,0,0,0,0,0,0,0,0,0
Servicio excelente y al detalle junto a un buen equilibrio entre calidad-precio.,0,0,0,0,1,0,0,0,0,0,0,1
El menÃº carÃ§ot fue un acierto.,0,0,0,0,0,1,0,0,0,0,0,0
"Muy correcta la atenciÃ³n, muy rÃ¡pido el servicio.",0,0,0,0,0,0,0,0,0,0,0,1
Local de ambiente agradable.,1,0,0,0,0,0,0,0,0,0,0,0
RepetirÃ­a.,0,0,0,0,0,0,0,0,1,0,0,0
"bueno, calidad precio",0,0,0,0,0,0,0,0,1,0,1,0
"Comimos calÃ§ots con mis amigos extranjeros, por la noche y en Barcelona... no parecia la mejor manera de introducir este evento tipico catalan a mis amigos, pero en Balmes/Rossello comimos una calÃ§otada digna de la mejor masia.",0,0,0,0,0,1,0,0,0,0,0,0
"servicio estupendo, brasas de verdad, con alcachofas y parriladas.",0,0,0,0,0,1,0,0,0,0,0,1
La salsa romesco estaba increible y no con demasiado ajo que te repite toda la noche como en algunos sitios!,0,0,0,0,0,1,0,0,0,0,0,0
Super recomendable!!,0,0,0,0,0,0,0,0,1,0,0,0
"Comida abundante, buena relaciÃ³n calidad-precio si pides entrante+segundo se puede cenar por unos 12 euros",0,0,0,0,1,0,1,0,0,0,0,0
"Fuimos 3 amigos a comer una calÃ§otada y todos nos decian que las calÃ§otadas en la ciudad no estaban buenas, que habia que ir a las afueras, sin embargo nos encanto, todo muy bueno, el trato estupendo, nos enseÃ±aron a comer los calÃ§ots, y muy bien de precio, lo recomiendo sin duda.",0,0,0,0,0,1,0,0,1,0,1,1
"La comida fue decente, las bravas nada picantes y el servicio pobre en atencion.",0,0,0,0,0,1,0,0,0,0,0,1
"El Rte Balmes- Rosello nos encanto por si servicio, localizacion, aseo y confort.",1,0,0,0,0,0,0,1,0,0,0,1
Todo exterior y luminoso con accesos faciles.,0,0,0,0,0,0,0,0,0,1,0,0
Felicitar desde aqii a la direccion.,0,0,0,0,0,0,0,0,1,0,0,0
Precio- calidad: excelente.,0,0,0,0,0,0,0,0,0,0,1,0
Repetiremis,0,0,0,0,0,0,0,0,1,0,0,0
"Todo muy correcto: relaciÃ³n calidad-precio, la facilidad para combinar menÃº calÃ§otada con carta, servicio amable y la cocina muy bien.",0,0,0,0,0,1,1,0,1,0,1,1
El comensal mÃ¡s joven de la mesa (20 aÃ±os) asegurÃ³ que volverÃ­a por su cuenta.,0,0,0,0,0,0,0,0,1,0,0,0
MenÃº calÃ§otada recomendable por su relaciÃ³n calidad-precio.,0,0,0,0,1,1,0,0,0,0,0,0
"Si lo mantienen, el prÃ³ximo aÃ±o repetiremos!",0,0,0,0,0,0,0,0,1,0,0,0
"Fui con unos amigos mejicanos y tengo que decir que es raro hacer una calÃ§otada en el centro de Barcelona, pero la experiencia fue excelente, nos ofrecieron mÃ¡s una vez terminados.",0,0,0,0,0,0,1,0,1,0,0,0
Realmente la comida exquisita y todo muy bien.,0,0,0,0,0,1,0,0,0,0,0,0
Muy recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
Fuimos a comer una calÃ§otada y no hubo queja.,0,0,0,0,0,1,0,0,0,0,0,0
"Muy buena la comida, un local muy bien decorado y un excelente servicio.",1,0,0,0,0,1,0,0,0,0,0,1
Lo recomiendo.,0,0,0,0,0,0,0,0,1,0,0,0
El trato fue genial por parte de todo el equipo pero en general tuvimos la suerte de que el Sr. Jose pusiera parte de su colaboracion en el menu eligido.,0,0,0,0,0,0,0,0,0,0,0,1
Volveremos seguro,0,0,0,0,0,0,0,0,1,0,0,0
Supero nuestras expectativas y el precio estuvo bien,0,0,0,0,0,0,0,0,1,0,1,0
Muy buena comida y servicio rapido,0,0,0,0,0,1,0,0,0,0,0,1
Comimos dos menus calÃ§otades muy buenos!,0,0,0,0,0,1,0,0,0,0,0,0
Los camareros muy majos y constantemente pendientes que no nos faltara de nada!,0,0,0,0,0,0,0,0,0,0,0,1
Lo unico que me parecio raro es que de postre no tenian la crema catalana!,0,0,0,0,0,0,1,0,0,0,0,0
:( pero por lo demas lo recomiendo totalmente!,0,0,0,0,0,0,0,0,1,0,0,0
"Fui con mi mujer y mis suegros y todos quedaron encantados: servicio, velocidad, puntos de cocciÃ³n, raciones, calidad/precio,  Solo dos peros: el vino de la casa tenÃ­a un punto de rancidumbre y que nos podrÃ­an haber puesto en un punto mÃ¡s cÃ©ntrico del salÃ³n.",0,0,1,0,0,1,1,0,1,1,1,1
"Totalmente recomendable para una comida distendida, con aroma a brasa.",0,0,0,0,0,0,0,0,1,0,0,0
"Una amplia carta, comida rica y con buena calidad precio, servicio correcto y atento y ambiente muy animado, lo recomiendo para culquier ocasiÃ³n...",1,0,0,0,1,1,1,0,1,0,0,1
"Realmente me sorprendio porque no habia ido nunca, eramos un grupo de 20 personas y fue genial, sitio muy acogedor, decoracion moderna, comida de calidad buena... Y un precio economico para ser Barcelona.",1,0,0,0,0,1,0,0,1,0,1,0
Totalmente recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
El servicio muy bueno tambien!,0,0,0,0,0,0,0,0,0,0,0,1
Muy atentos.,0,0,0,0,0,0,0,0,0,0,0,1
Buen servicio,0,0,0,0,0,0,0,0,0,0,0,1
"Camareros atentos, comida abundante y buenisima.",0,0,0,0,0,1,1,0,0,0,0,1
Ambiente genial!,1,0,0,0,0,0,0,0,0,0,0,0
Buenisimo!!,0,0,0,0,0,1,0,0,0,0,0,0
Mucha comida!,0,0,0,0,0,0,1,0,0,0,0,0
"Excelente relacion calidad/precio, raciones muy completas y ambiente muy agradable.",1,0,0,0,0,0,1,0,0,0,1,0
El servicio perfecto.,0,0,0,0,0,0,0,0,0,0,0,1
Perfecto calidad-precio.,0,0,0,0,0,0,0,0,0,0,1,0
Todo muy correcto.,0,0,0,0,0,0,0,0,1,0,0,0
"Pedimos el menÃº calÃ§otada, y los calÃ§ots dejaron muchÃ­simo que desear.",0,0,0,0,0,1,0,0,0,0,0,0
Eran muy pequeÃ±os en tamaÃ±o y algunos vacÃ­os... ,0,0,0,0,0,1,1,0,0,0,0,0
No volverÃ© por eso.,0,0,0,0,0,0,0,0,1,0,0,0
La parrillada algo escasa...,0,0,0,0,0,0,1,0,0,0,0,0
Fuimos 2 personas a tomar el menÃº de calÃ§otada y la verdad es que el servicio fue bueno y la comida tambiÃ©n.,0,0,0,0,0,1,0,0,0,0,0,1
Nos gusto.,0,0,0,0,0,0,0,0,1,0,0,0
Comimos muy bien.,0,0,0,0,0,0,0,0,1,0,0,0
Calidad y cantidad.,0,0,0,0,0,1,1,0,0,0,0,0
Al llegar nos cambiaron a una mesa mejor que la que habÃ­an reservado inicialmente para que estuviÃ©ramos mÃ¡s tranquilos.,0,0,0,0,0,0,0,0,0,0,0,1
Muy buen trato y nos pusieron extra de calÃ§ots sin cobrarlo.,0,0,0,0,0,0,0,0,0,0,0,1
Muy buen recuerdo.,0,0,0,0,0,0,0,0,1,0,0,0
Perfecto.,0,0,0,0,0,0,0,0,1,0,0,0
"Atendiendo a la promociÃ³n, a mi juicio, ligeramente engaÃ±osa, en cuanto al precio de la carta ya que supera la media de 20-30 euros como se anuncia, sin realizar ningÃºn exceso.",0,0,0,0,0,0,0,0,0,1,1,0
"Nos gustÃ³ mucho el lugar, muy biuen ambiente, tranquilo, muy buen servicio.",1,0,0,0,0,0,0,0,1,0,0,1
Volveremos seguro!,0,0,0,0,0,0,0,0,1,0,0,0
"Muy agradable, buena relaciÃ³n calidad precio y buena cocina.",1,0,0,0,0,1,0,0,0,0,1,0
Repetiremos seguro.,0,0,0,0,0,0,0,0,1,0,0,0
"Buen ambiente, buena comida, un sitio recomendable.",1,0,0,0,0,1,0,0,1,0,0,0
"La verdad es que todo estuvo muy bien, servicio atento y todo segÃºn lo esperado.",0,0,0,0,0,0,0,0,1,0,0,1
"Por poner alguna pega, la salsa de los calÃ§ots no era puramente romesco, pero estaba bien.",0,0,0,0,0,1,0,0,0,0,0,0
Seguramente repetiremos.,0,0,0,0,0,0,0,0,1,0,0,0
"Comida buena, servicio muy bueno, atenciÃ³n al cliente excelente.",0,0,0,0,0,1,0,0,0,0,0,1
Fuimos por la calÃ§ota y todo genial pero la salsa nos defraudÃ³ bastante sabia mucho a tomate.,0,0,0,0,0,1,0,0,1,0,0,0
"El Pan con tomate te lo sirven ya untado y tampoco nos convencio, algunos tenÃ­an demasiado tomate y personalmente me gusta hacermelo con un poco de ajo untado.",0,0,0,0,0,1,0,0,0,0,0,0
"Lo temas todo muy bien, el precio muy correcto.",0,0,0,0,0,0,0,0,1,0,1,0
"Servicio muy bueno, quedamos contentos de la calÃ§otada.",0,0,0,0,0,1,0,0,0,0,0,1
Personal de sala muy atento y alimentos de calidad y bien cocinados.,0,0,0,0,0,1,0,0,0,0,0,1
"Sitio agradable aunque le falta un ""algo""",0,0,0,0,0,0,0,0,1,0,0,0
Al servicio le falta bastante educacion.,0,0,0,0,0,0,0,0,0,0,0,1
Hemos pedido una raciÃ³n de mejillones al vapor que estaban sin limpiar y una raciÃ³n de gambas en la que ni siquiera nos han puesto cubiertos.,0,0,0,0,0,0,1,0,0,0,0,0
Las gambas estaban buenas pero caras.,0,0,0,0,1,0,0,0,0,0,0,0
"No volveremos, nos quedamos con âLa Casa de Marâ. ",0,0,0,0,0,0,0,0,1,0,0,0
"He estado varias veces,el trato profesional y muy amable, en cuanto al producto, muy bien en calidad y cantidad, sin sorpresas ",0,0,0,0,0,1,0,0,0,0,0,1
"Es un sitio correcto, sin mas.",0,0,0,0,0,0,0,0,1,0,0,0
para donde esta el precio es estable y no te das un susto.. ,0,0,0,0,0,0,0,0,0,0,1,0
"Trato correcto,la comida lamentablemente mal desde un balalao gratinado crudo hasta una carrillera de vacuno recalentada en microondas y que se paso de calentamiento hasta quedar seca en las partes mas delgadas.",0,0,0,0,0,1,1,0,0,0,0,1
"Hasta nunca amigos,que tengan suerte la necesitaran. ",0,0,0,0,0,0,0,0,1,0,0,0
Primer plato simplon estilo cuartelero.,0,0,0,0,0,1,0,0,0,0,0,0
El segundo besugo salsa que solo contenia la cabeza.,0,0,0,0,0,0,1,0,0,0,0,0
"Devolucion a cocina,amabilidad de camarera,requerimiento de cuenta y adios.",0,0,0,0,0,0,0,0,0,0,0,1
Mal sabor de boca tras haber leido las criticas sobre todo por salir sin comer.,0,0,0,0,0,0,1,0,0,0,0,0
Desde luego un desastre.,0,0,0,0,0,0,0,0,1,0,0,0
para no volver ,0,0,0,0,0,0,0,0,1,0,0,0
"No pude comentar, pero la verdad muy buen sitio, con platos contundentes.",0,0,0,0,0,1,0,0,1,0,0,0
"De primero tenÃ­amos una ensalada rosa, que estaba muy bien para compartir, para comer luego una guindillas (algunas picaban) y posteriormente huevos con foie.",0,0,0,0,0,1,0,0,0,0,0,0
"Para volver, sin duda. ",0,0,0,0,0,0,0,0,1,0,0,0
El sitio no es de los que deslumbra con su decoraciÃ³n de lujo  pero tiene esa sobriedad de los sitios que saben que no les hace falta.,0,0,0,0,0,0,0,0,0,1,0,0
"Esta fue nuestra opciÃ³n.Aparte de la comida pedida la casa invita a tres pequeÃ±os aperitivos en los cuales me gusto sobre manera el patÃ© de anchoas.Los primeros elecciÃ³n del chef fueron un carpa-chio de pulpo, un bizcocho de setas pecs, unos langostinos y un canelos de perdiz escabechada.",0,0,0,0,0,1,0,0,0,0,0,0
En general a un gran nivel todos los platos que fueron individuales asÃ­ que da igual el numero de personas de la mesa los entrantes serÃ¡n los mismos.,0,0,0,0,0,1,0,0,0,0,0,0
"Tanto el solomillos ( mas que generoso el trozo ) como la presa, que son los dos Ãºnicos que probÃ© tenÃ­an un toque perfecto de cocina ( segÃºn se pidiÃ³ ) y por el resto de los comensales los demÃ¡s platos tenÃ­an un gran nivel, siendo posible que el canelon de ternasco no fuera tan generosa la raciÃ³n como en el resto de platos.",0,0,0,0,0,1,1,0,0,0,0,0
"Los postres volvieron a ser una degustacion de diferentes tipos de postres que tambiÃ©n tenÃ­an el nivel muy alto, acorde con el resto de la cena.",0,0,0,0,0,1,0,0,0,0,0,0
Pero donde si que destaca este restaurante es sin duda en su EXTENSISIMA bodega con unos abanicos de precios mas que accesible para cualquier bolsillo ya que hay innumerables vinos que no pasan de los 20 euros aunque desde luego si buscamos algo mas de nivel desde luego el sitio y sobre todo su sumiller responden con gran eficacia y nivel.,0,1,0,0,0,0,0,0,0,0,0,0
"Y no solo es la gran variedad de vinos de mesa ( tinto, blanco o cava ) si no que tiene una aun mas amplia variedad de vinos de otros tipos  ( olorosos , amontillados, PX , oportos, â¦) sin olvidar los coÃ±ac y otros licores incluyendo su carta de puros.",0,0,0,1,0,0,0,0,0,0,0,0
"La cena estaba buenisima, es un menÃº muy, muy recomendable,  en el que destacaria el bacalao realmente gustoso y en su punto,y el postre.",0,0,0,0,0,1,0,0,0,0,0,0
"Nos atendieron fenomenal a pesar de nuestra pequeÃ±a âfaenaâ al restaurantem ya que de diez personas que ibamos a ser, tuvimos por motivos de salÃºd 4 bajas y solo fuimos 6.",0,0,0,0,0,0,0,0,0,0,0,1
PAra recomendar y repetir ,0,0,0,0,0,0,0,0,1,0,0,0
Estuvimos cenando un sÃ¡bado en enero y nos decepcionÃ³ bastante.,0,0,0,0,0,0,0,0,1,0,0,0
El resto de platos no nos parecieron dignos de un restaurante de nivel.,0,0,0,0,0,1,0,0,0,0,0,0
"Me refiero a la pincelada de mostaza q acompaÃ±aba a la carrillera, que lejos de ser una pincelada, era mucha cantidad y cuando se juntaba con la carrillera y la patata mataba el sabor de estos ingredientes, q eran los protagonistas del plato.",0,0,0,0,0,0,1,0,0,0,0,0
Y poner âpiedrasâ de esas q venden en tiendas turÃ­sticas como acompaÃ±amiento al cafÃ©â¦ Â¡Â¡no tiene nombre!! ,0,0,0,0,0,0,1,0,0,0,0,0
Genial!!,0,0,0,0,0,0,0,0,1,0,0,0
Todo estuvo muy bien ,0,0,0,0,0,0,0,0,1,0,0,0
"Bien, todo correcto. ",0,0,0,0,0,0,0,0,1,0,0,0
"Ambiente agradable,servicio bueno y la relacion calidad precio buena.Buena elwccion. ",1,0,0,0,1,0,0,0,0,0,0,1
Una muy buena atenciÃ³n y una estupenda selecciÃ³n y preparaciÃ³n en los platos.,0,0,0,0,0,1,0,0,0,0,0,1
Excelente.,0,0,0,0,0,0,0,0,1,0,0,0
Para repetir en otra buena ocasiÃ³n que lo merezca. ,0,0,0,0,0,0,0,0,1,0,0,0
Elegimos la opcion del menu cerrado mÃ¡s economico para 4 personas y decir que la calidad-precio de lo que obtuvimos fue deficiente.El menu consistiÃ³ en un aperitivo de crema de anochas que estaba realmente conseguido.,0,0,0,0,1,0,0,0,0,0,0,0
Seguimos con un entrante de melon con jamon realmente diferente con helado que fue el mejor plato de la cena.,0,0,0,0,0,1,0,0,0,0,0,0
A continuaciÃ³n pasamos a una dorada que estaba buena pero que era realmente escasa en cantidades.,0,0,0,0,0,0,1,0,0,0,0,0
Despues nos pusieron 3 albondigas de pollo de corral que fue sin duda el peor plato.,0,0,0,0,0,1,0,0,0,0,0,0
La salsa era un chilindron con cierto sabor a agarrado y las albondigas no dejaban de ser esoâ¦albondigas.,0,0,0,0,0,1,0,0,0,0,0,0
Un plato asi como principal en un menu de 25 euros no parece normal.,0,0,0,0,1,0,0,0,0,0,0,0
Por Ãºltimo el postre fue un chocolate blanco a la canela con helado de platano casero y mousse de galleta que era simplemente correcto.,0,0,0,0,0,1,0,0,0,0,0,0
"En resumen, calidad-precio para un menu de 25e deficiente y dudo mucho que volvamos a probar menus mÃ¡s caros. ",0,0,0,0,1,0,0,0,1,0,0,0
Uno de los mejores de Zaragoza.,0,0,0,0,0,0,0,0,1,0,0,0
"Tanto por su historia, como por su cocina y su bodega.",0,0,1,0,0,1,0,0,0,0,0,0
