text,target,category,polarity,from,to
Perfecto.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"La 1ª vez que visito este local, promociondo por la web.",,,,,
"Atendiendo a la promoción, a mi juicio, ligeramente engañosa, en cuanto al precio de la carta ya que supera la media de 20-30 euros como se anuncia, sin realizar ningún exceso.",NULL~NULL~,RESTAURANT#MISCELLANEOUS~RESTAURANT#PRICES~,negative~negative~,0~0~,0~0~
"3 personas, 4 raciones de entrantes y dos segundos, junto a un postre y 2 cafés, bebidas, agua para dos y una copa de vino, el total, supera los 30 por persona.",,,,,
"Nos gustó mucho el lugar, muy biuen ambiente, tranquilo, muy buen servicio.",lugar~ambiente~servicio~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,19~36~66~,24~44~74~
Volveremos seguro!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Muy agradable, buena relación calidad precio y buena cocina.",NULL~NULL~cocina~,AMBIENCE#GENERAL~RESTAURANT#PRICES~FOOD#QUALITY~,positive~positive~positive~,0~0~53~,0~0~59~
Repetiremos seguro.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Buen ambiente, buena comida, un sitio recomendable.",ambiente~comida~sitio~,AMBIENCE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~,5~21~32~,13~27~37~
"La verdad es que todo estuvo muy bien, servicio atento y todo según lo esperado.",NULL~servicio~NULL~,RESTAURANT#GENERAL~SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~positive~,0~39~0~,0~47~0~
"Por poner alguna pega, la salsa de los calçots no era puramente romesco, pero estaba bien.",salsa de los calçots~,FOOD#QUALITY~,neutral~,26~,46~
Seguramente repetiremos.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Comida buena, servicio muy bueno, atención al cliente excelente.",Comida~servicio~atención~,FOOD#QUALITY~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,0~14~34~,6~22~42~
Fuimos por la calçota y todo genial pero la salsa nos defraudó bastante sabia mucho a tomate.,salsa~NULL~,FOOD#QUALITY~RESTAURANT#GENERAL~,negative~positive~,44~0~,49~0~
"El Pan con tomate te lo sirven ya untado y tampoco nos convencio, algunos tenían demasiado tomate y personalmente me gusta hacermelo con un poco de ajo untado.",Pan con tomate~,FOOD#QUALITY~,negative~,3~,17~
"Lo temas todo muy bien, el precio muy correcto.",NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
"Servicio muy bueno, quedamos contentos de la calçotada.",Servicio~calçotada~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,0~45~,8~54~
Personal de sala muy atento y alimentos de calidad y bien cocinados.,Personal~alimentos~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,0~30~,8~39~
"Sitio agradable aunque le falta un ""algo""",Sitio~,RESTAURANT#GENERAL~,neutral~,0~,5~
Hemos ido mi pareja y yo con intención de cenar allí y al final solo hemos tomado dos raciones.,,,,,
Al servicio le falta bastante educacion.,servicio~,SERVICE#GENERAL~,negative~,3~,11~
Hemos pedido una ración de mejillones al vapor que estaban sin limpiar y una ración de gambas en la que ni siquiera nos han puesto cubiertos.,mejillones al vapor~ración de gambas~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,negative~negative~,27~77~,46~93~
Las gambas estaban buenas pero caras.,gambas~,FOOD#PRICES~,negative~,4~,10~
"No volveremos, nos quedamos con “La Casa de Mar”. ",No volveremos~,RESTAURANT#GENERAL~,negative~,0~,13~
"He estado varias veces,el trato profesional y muy amable, en cuanto al producto, muy bien en calidad y cantidad, sin sorpresas ",trato~producto~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,26~71~,31~79~
"Es un sitio correcto, sin mas.",sitio~,RESTAURANT#GENERAL~,neutral~,6~,11~
para donde esta el precio es estable y no te das un susto.. ,precio~,RESTAURANT#PRICES~,neutral~,19~,25~
El sabado dia 15 de junio estuvimos en este restarante a cenar recordando dias buenos y malos al final del mangrullo.,,,,,
"Trato correcto,la comida lamentablemente mal desde un balalao gratinado crudo hasta una carrillera de vacuno recalentada en microondas y que se paso de calentamiento hasta quedar seca en las partes mas delgadas.",Trato~comida~balalao~carrillera~,SERVICE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,neutral~negative~negative~negative~,0~18~54~88~,5~24~61~98~
"Hasta nunca amigos,que tengan suerte la necesitaran. ",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
estuve entre semana y elegi un menu diario ejecutivo.,,,,,
Primer plato simplon estilo cuartelero.,Primer plato~,FOOD#QUALITY~,negative~,0~,12~
El segundo besugo salsa que solo contenia la cabeza.,besugo salsa~,FOOD#STYLE_OPTIONS~,negative~,11~,23~
"Devolucion a cocina,amabilidad de camarera,requerimiento de cuenta y adios.",camarera~,SERVICE#GENERAL~,positive~,34~,42~
Espero que con la carta su trabajo sea mas satisfactorio.,,,,,
Mal sabor de boca tras haber leido las criticas sobre todo por salir sin comer.,Mal sabor de boca tras haber leido las criticas sobre todo por salir sin comer~,FOOD#STYLE_OPTIONS~,negative~,0~,78~
Hay muchisimos menus del dia en Zaragoza que no tienen comparacion con este.,,,,,
Desde luego un desastre.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
para no volver ,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"No pude comentar, pero la verdad muy buen sitio, con platos contundentes.",sitio~platos~,RESTAURANT#GENERAL~FOOD#QUALITY~,positive~positive~,42~53~,47~59~
"Nos sirvieron un aperitivo, tostadas con tomate.",,,,,
"De primero teníamos una ensalada rosa, que estaba muy bien para compartir, para comer luego una guindillas (algunas picaban) y posteriormente huevos con foie.",ensalada rosa~,FOOD#QUALITY~,positive~,24~,37~
"Y ya de plato principal comimos bacalao con ali-oli, que no me lo pude terminar, porque estaba llenísimo.",,,,,
"Y el postre un sorbete, porque estaba llenísimo.",,,,,
"Para volver, sin duda. ",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Hola.,,,,,
Estuve en el restaurante el 12-9-2009.,,,,,
El sitio no es de los que deslumbra con su decoración de lujo  pero tiene esa sobriedad de los sitios que saben que no les hace falta.,sitio~,RESTAURANT#MISCELLANEOUS~,neutral~,3~,8~
"Las posibilidades en el restaurante son fundamentalmente tres; carta normal, menú degustacion y una opción intermedia que es una selección de primeros y postres y carta para el segundo.",,,,,
"Esta fue nuestra opción.Aparte de la comida pedida la casa invita a tres pequeños aperitivos en los cuales me gusto sobre manera el paté de anchoas.Los primeros elección del chef fueron un carpa-chio de pulpo, un bizcocho de setas pecs, unos langostinos y un canelos de perdiz escabechada.",paté de anchoas~,FOOD#QUALITY~,positive~,132~,147~
En general a un gran nivel todos los platos que fueron individuales así que da igual el numero de personas de la mesa los entrantes serán los mismos.,platos~,FOOD#QUALITY~,positive~,37~,43~
"Los segundos de la mesa fueron un solomillo, una presa ibérica, un canelos de ternasco y un rape.",,,,,
"Tanto el solomillos ( mas que generoso el trozo ) como la presa, que son los dos únicos que probé tenían un toque perfecto de cocina ( según se pidió ) y por el resto de los comensales los demás platos tenían un gran nivel, siendo posible que el canelon de ternasco no fuera tan generosa la ración como en el resto de platos.",solomillos~canelon de ternasco~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~neutral~,9~246~,19~265~
"Los postres volvieron a ser una degustacion de diferentes tipos de postres que también tenían el nivel muy alto, acorde con el resto de la cena.",postres~,FOOD#QUALITY~,positive~,4~,11~
Pero donde si que destaca este restaurante es sin duda en su EXTENSISIMA bodega con unos abanicos de precios mas que accesible para cualquier bolsillo ya que hay innumerables vinos que no pasan de los 20 euros aunque desde luego si buscamos algo mas de nivel desde luego el sitio y sobre todo su sumiller responden con gran eficacia y nivel.,bodega~,DRINKS#PRICES~,positive~,73~,79~
"Y no solo es la gran variedad de vinos de mesa ( tinto, blanco o cava ) si no que tiene una aun mas amplia variedad de vinos de otros tipos  ( olorosos , amontillados, PX , oportos, …) sin olvidar los coñac y otros licores incluyendo su carta de puros.",vinos~,DRINKS#STYLE_OPTIONS~,positive~,33~,38~
"Desde luego un sitio que con moderación en la bebida sale por unos 55 euros por persona, pero que si te quieres dar un homenaje en la elección de la bebida tienes lo que quieras para poder pedir. ",,,,,
"La cena estaba buenisima, es un menú muy, muy recomendable,  en el que destacaria el bacalao realmente gustoso y en su punto,y el postre.",cena~bacalao~postre~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,3~85~130~,7~92~136~
"Nos atendieron fenomenal a pesar de nuestra pequeña “faena” al restaurantem ya que de diez personas que ibamos a ser, tuvimos por motivos de salúd 4 bajas y solo fuimos 6.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
PAra recomendar y repetir ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Estuvimos cenando un sábado en enero y nos decepcionó bastante.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Elegimos un menú cerrado y cuando iban a empezar a servir, nos avisaron de que cambiaban el arroz negro caldoso con sepia por un arroz caldoso con chorizo (¡!).",,,,,
"Aunque advertimos de q a una persona el chorizo no le gustaba, dijeron q sólo era un “sutil aroma a chorizo” y no resultó así (sabía a patatas a la riojana).",,,,,
"Creo q cuando se va a un restaurante de ese nivel y hay un cambio en el menú, se debe advertir al presentar la carta, y q si se hace después, se deben dar opciones para cambiar de plato si a algún comensal no le gusta.",,,,,
El resto de platos no nos parecieron dignos de un restaurante de nivel.,platos~,FOOD#QUALITY~,negative~,12~,18~
Había sabores q debían ser secundarios y restaban calidad al plato.,,,,,
"Me refiero a la pincelada de mostaza q acompañaba a la carrillera, que lejos de ser una pincelada, era mucha cantidad y cuando se juntaba con la carrillera y la patata mataba el sabor de estos ingredientes, q eran los protagonistas del plato.",sabor~,FOOD#STYLE_OPTIONS~,negative~,178~,183~
Uy!,,,,,
Y poner “piedras” de esas q venden en tiendas turísticas como acompañamiento al café… ¡¡no tiene nombre!! ,…~,FOOD#STYLE_OPTIONS~,negative~,84~,85~
Genial!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Todo estuvo muy bien ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Bien, todo correcto. ",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"Ambiente agradable,servicio bueno y la relacion calidad precio buena.Buena elwccion. ",Ambiente~servicio~relacion calidad precio~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#PRICES~,positive~positive~positive~,0~19~39~,8~27~62~
Una muy buena atención y una estupenda selección y preparación en los platos.,atención~platos~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,14~70~,22~76~
Excelente.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Para repetir en otra buena ocasión que lo merezca. ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Fuimos a cenar en Agosto a la Matilde.,,,,,
Era jueves por la noche y eramos los unicos clientes del restaurante.,,,,,
Elegimos la opcion del menu cerrado más economico para 4 personas y decir que la calidad-precio de lo que obtuvimos fue deficiente.El menu consistió en un aperitivo de crema de anochas que estaba realmente conseguido.,calidad-precio~,FOOD#PRICES~,negative~,81~,95~
Seguimos con un entrante de melon con jamon realmente diferente con helado que fue el mejor plato de la cena.,melon con jamon~,FOOD#QUALITY~,positive~,28~,43~
A continuación pasamos a una dorada que estaba buena pero que era realmente escasa en cantidades.,dorada~,FOOD#STYLE_OPTIONS~,neutral~,29~,35~
No seria ni una dorada pequeña para los 4.,,,,,
Despues nos pusieron 3 albondigas de pollo de corral que fue sin duda el peor plato.,albondigas de pollo~,FOOD#QUALITY~,negative~,23~,42~
La salsa era un chilindron con cierto sabor a agarrado y las albondigas no dejaban de ser eso…albondigas.,salsa~albondigas~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,3~61~,8~71~
Un plato asi como principal en un menu de 25 euros no parece normal.,plato~,FOOD#PRICES~,negative~,3~,8~
"Como aperitivo quizá, pero no como el segundo de carne.",,,,,
Por último el postre fue un chocolate blanco a la canela con helado de platano casero y mousse de galleta que era simplemente correcto.,postre~,FOOD#QUALITY~,neutral~,14~,20~
"En resumen, calidad-precio para un menu de 25e deficiente y dudo mucho que volvamos a probar menus más caros. ",calidad-precio~NULL~,FOOD#PRICES~RESTAURANT#GENERAL~,negative~negative~,12~0~,26~0~
Uno de los mejores de Zaragoza.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Tanto por su historia, como por su cocina y su bodega.",cocina~bodega~,FOOD#QUALITY~DRINKS#QUALITY~,positive~positive~,35~47~,41~53~
Servicio profesional y cercano.,Servicio~,SERVICE#GENERAL~,positive~,0~,8~
"El esfuerzo que hacen (y que tienen que hacer) restaurantes de este nivel de adaptarse a los tiempos y ofrecer menús cerrados a un precio asequible, no siempre es reconocido. ",,,,,
Excelente atención y calidad ,atención~calidad~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,10~21~,18~28~
Todo muy correcto,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Muy rica la comida, servicio rapidísimo y atento.",comida~servicio~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,12~20~,18~28~
"Mis hijos quedaron encantados, y un precio razonable para esta parte del Ensanche.",NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
Óptimo restaurante tanto en calidad como en servicio.,restaurante~,RESTAURANT#GENERAL~,positive~,7~,18~
"Fue genial, nos atendieron muy bien y relacion calidad precio buenisima.",NULL~NULL~,SERVICE#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
El sitio muy bonito y como para un pequeño grupo como el que fuimos.,sitio~,AMBIENCE#GENERAL~,positive~,3~,8~
"Los camareros muy atentos, y la comida excelente, lo recomendaré",camareros~comida~NULL~,SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~,4~32~0~,13~38~0~
Buen restaurante para ir en grupo con los amigos o compañeros de trabajo !,restaurante~,RESTAURANT#MISCELLANEOUS~,positive~,5~,16~
"buen ambiente , comida , atención y precio !!",ambiente~comida~atención~precio~,AMBIENCE#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#PRICES~,positive~positive~positive~positive~,5~16~25~36~,13~22~33~42~
El único inconveniente el ruido ... pero vaya ... todo estupendo !!,ruido~NULL~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,negative~positive~,26~0~,31~0~
"Deliciosa comida, buen ambiente, precio correcto!",comida~ambiente~precio~,FOOD#QUALITY~AMBIENCE#GENERAL~RESTAURANT#PRICES~,positive~positive~positive~,10~23~33~,16~31~39~
Calçots abundantes pero demasiado gruesos.,Calçots~,FOOD#STYLE_OPTIONS~,neutral~,0~,7~
Alcachofas brasa solo una mitad por persona.,Alcachofas brasa~,FOOD#STYLE_OPTIONS~,negative~,0~,16~
Cordero muy escaso.,Cordero~,FOOD#STYLE_OPTIONS~,negative~,0~,7~
"El servicio muy atento y agradable, la comida en gran cantidad y de buena calidad.",servicio~comida~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~,3~39~,11~45~
Muy bien adaptados los menús para parejas.,menús~,FOOD#STYLE_OPTIONS~,positive~,23~,28~
"Por poner algún ""pero"" diré que es una buena opción para grupos grandes antes que en pareja por el ruido ambiental.",NULL~,AMBIENCE#GENERAL~,negative~,0~,115~
Por el resto todo fantástico.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Pedimos menu calçotada.,,,,,
Calidad-precio muy bien.,Calidad-precio~,FOOD#PRICES~,positive~,0~,14~
Servico muy amable.,Servico~,SERVICE#GENERAL~,positive~,0~,7~
Repetiremos.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Es un Restaurante muy recomendable.,Restaurante~,RESTAURANT#GENERAL~,positive~,6~,17~
Las carnes a la brasa son superiores.,carnes a la brasa~,FOOD#QUALITY~,positive~,4~,21~
El menú calçotada es muy completo.,menú calçotada~,FOOD#STYLE_OPTIONS~,positive~,3~,17~
Un pero.,,,,,
"Cuando está lleno, la configuración del local amplifica el ruido.","Cuando está lleno, la configuración del local amplifica el ruido~",AMBIENCE#GENERAL~,negative~,0~,64~
"Buen ambiente, la comida genial, bien situado.",ambiente~comida~bien situado~,AMBIENCE#GENERAL~FOOD#QUALITY~LOCATION#GENERAL~,positive~positive~positive~,5~18~33~,13~24~45~
Altamente recomendable.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Es un lugar ideal para ir con un grupo de amigos.,lugar~,AMBIENCE#GENERAL~,positive~,6~,11~
Seguro que volveremos.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Hemos comido muy a gusto, la comida excelente y el sitio muy acogedor.",comida~sitio~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,29~51~,35~56~
"El unico pero por decir algo, que el primer plato nos lo querian recoger casi sin haber terminado, pero luego todo estupendo.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Nos invitaron a una jarra de sangria.,,,,,
Muy recomendable,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"todo muy correcto, pero en principio no les constaba la reserva previamente hecha.",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"Fuimos a cenar la semana pasada y fue todo un descubrimiento, aunque nadie pidió pizza tienen una pinta estupenda y su horno es de leña, seguro volveremos para probarlas...",pizza~NULL~,FOOD#STYLE_OPTIONS~RESTAURANT#GENERAL~,positive~positive~,81~0~,86~0~
"El sitio no está mal, pero lo clasifican como comida típica catalana y dieta mediterránea y en realidad es una pizzería-grill en la que además sirven calçots, escalibada y embutidos de la tierra.",sitio~,RESTAURANT#GENERAL~,neutral~,3~,8~
"La comida está buena y no es caro, pero el local es un poco lúgubre y falto de luminosidad.",comida~NULL~local~,FOOD#QUALITY~RESTAURANT#PRICES~AMBIENCE#GENERAL~,positive~positive~negative~,3~0~43~,9~0~48~
Servicio amable.,Servicio~,SERVICE#GENERAL~,positive~,0~,8~
"Pedimos caracoles que estaban en la carta y no había, y paletilla de cordero que había como sugerencia y tampoco.",,,,,
Al final pedimos un entrecot y estaba seco y era pequeño y una brocheta de ternera (en la que había solo 4 taquitos de ternera) y también estaba seca.,entrecot~brocheta de ternera~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,20~63~,28~82~
No volveremos.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Todo fue perfecto, tanto la atención del personal como sus productos.",NULL~atención~productos~,RESTAURANT#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,0~28~59~,0~36~68~
Lo recomiendo.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
No puedo disfrutar más en Maur!La calidad de sus carnes y verduras a la brasa es impresionante!,carnes~verduras a la brasa~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,49~58~,55~77~
Tampoco he probado nunca unas pizzas al horno de leña tan buenas.,pizzas~,FOOD#QUALITY~,positive~,30~,36~
Un 10 en comida mediterranea!,comida mediterranea~,FOOD#QUALITY~,positive~,9~,28~
este domingo 15 de marzo me desplace desde galicia con unos amigos para competir en la maraton de bcn.,,,,,
"Como soy de la tierra, les dije de ir a comer una calçotada para que probaran algo que en Galicia no se suele comer.",,,,,
"Por temas logísticos, busque un lugar dentro de bcn, cerca del hotel, aunque yo pensaba en que se comería mejor en alguna masia.",,,,,
Pues tengo que decir que fue un exito.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Les encanto a todos, muy buenos, bien hechos, y las carnes, patatas al caliu, alcachofas y escalibadas, realmente buenas.",carnes~patatas al caliu~alcachofas~escalibadas~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~positive~,52~60~78~91~,58~76~88~102~
"Salieron encantados, y yo más.",,,,,
Me encanta llevar a la gente a mi tierra y que vuelvan encantados del trato y de la gente.,,,,,
"Muy recomendable, tanto la calidad como el servicio.",calidad~servicio~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,27~43~,34~51~
Realmente calidad muy buena y buena atención.,calidad~atención~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,10~36~,17~44~
Las verduras a la brasa y los calçots estaban muy bien hechos y sabrosos.,verduras a la brasa~calçots~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,4~30~,23~37~
Repetiré!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
CalÇots...y Alcachofas...sublimes ..creo que los mejores en Barcelona ciudad...,CalÇots~Alcachofas~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~12~,7~22~
Servicio un poco lento...pero entiendo que era viernes por la noche y Vamos que se ha convertido en uno de nuestros restaurante preferidos....(la proxima unas pizzas...que viendo la de nuestros vecinos de mesa....),Servicio~restaurante~,SERVICE#GENERAL~RESTAURANT#GENERAL~,negative~positive~,0~116~,8~127~
Comimos un menú calçots que no estaba mal pero tampoco era una maravilla.,menú calçots~,FOOD#QUALITY~,neutral~,11~,23~
"Generoso en cantidad, pero la calidad de la carne dejaba un poco que desear.",carne~,FOOD#QUALITY~,negative~,44~,49~
"Así como el romesco, que era un poco ""de bote"".",romesco~,FOOD#QUALITY~,negative~,12~,19~
"Lo mejor, el sabor a brasa y la abundante cantidad de calçots.",calçots~,FOOD#STYLE_OPTIONS~,positive~,54~,61~
También la rapidez en el servicio.,servicio~,SERVICE#GENERAL~,positive~,25~,33~
"Variedad, cantidad, i excelente relación calidad-precio, a mejorar: el pan.",pan~NULL~,FOOD#QUALITY~FOOD#QUALITY~,negative~positive~,71~0~,74~0~
Tengo cariño fundado por este restaurante.,restaurante~,RESTAURANT#GENERAL~,positive~,30~,41~
Toda la brasa es excelente y te la sirven calentita.,brasa~,FOOD#QUALITY~,positive~,8~,13~
Para niños croquetas buenísimas y hamburguesas de buena calidad.,croquetas~hamburguesas~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,11~34~,20~46~
"Alguna vez habia tomado cafe con madres del cole, y tenia una buena percepcion del sitio, claro amparandome que estoy en una terraza.",,,,,
"hace unos dias cenamos cuatro personas todas coincidimos en lo mismo, el poco dinamismo y simpatia del servicio, después la cena; el arroz caldoso, los chipirones no podían saber mas a amoniaco, la ensalada normal,vamos lo mejor el sorbete de mandarina y 30euros para esa calidad es desproporcionado totalmente.",servicio~chipirones~ensalada~sorbete de mandarina~calidad~,SERVICE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#PRICES~,negative~negative~neutral~positive~negative~,103~152~198~232~272~,111~162~206~252~279~
no volvere. ,no volvere~,RESTAURANT#GENERAL~,negative~,0~,10~
Estuve ayer cenando con un amigo.,,,,,
Y me gustó mucho.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Las carnes muy bien preparadas.,carnes~,FOOD#QUALITY~,positive~,4~,10~
De postre me zampé una sopa de chocolate blanco que recomiento.,sopa de chocolate blanco~,FOOD#QUALITY~,positive~,23~,47~
El servicio atento y cordial.Volveré a ir. ,servicio~NULL~,SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~,3~0~,11~0~
18/03/2008.,,,,,
Grata sorpresa.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Realmente es como llegar a la Tacita de Plata.,,,,,
"Un genero sorprendente, fresco y sabroso como solo puedes encontrarlo en Cádiz y en el Puerto.",genero~,FOOD#QUALITY~,positive~,3~,9~
"Probamos el jamón, los langostinos y el rodaballo, y aún se me hace la boca agua la recordarlo.",jamón~langostinos~rodaballo~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,12~23~40~,17~34~49~
Un imprescindible de Zaragoza. ,Un imprescindible de Zaragoza~,RESTAURANT#GENERAL~,positive~,0~,29~
servicio fatal…las camareras son poco profesionales y unas maleducadas.,servicio~camareras~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,0~19~,8~28~
han subido bastante los precios.,han subido bastante los precios~,RESTAURANT#PRICES~,negative~,0~,31~
la terraza es agradable pero faltan detalles ,terraza~,AMBIENCE#GENERAL~,negative~,3~,10~
"Buenas, estuviemos anoche 1/08/09 cenando, reservamos para 4 dos parejas, ibamos a pedir unas raciones y un pescado de segundo, pero al final nos decidimos a compartir raciones, el tomate a la andaluza nos lo sacaron de aperitivo mientras esperabamos (un detalle) la verdad que pedimos casi de todo y todo era de buena calidad, acompañado de un Blanc Pescador, la verdad que nos quedamos muy bien, el servicio bien y el precio pensamos que nos iba a salir mas caro por comer asi de raciones, pero fue bastantes ajustado, asi que lo recomiendo, las ortiguillas de mar que no lo habia probado nunca me gustaron mucho. ",NULL~servicio~ortiguillas de mar~NULL~,FOOD#QUALITY~SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#PRICES~,positive~positive~positive~positive~,0~401~548~0~,0~409~566~0~
Ambiente tranquilo.,Ambiente~,AMBIENCE#GENERAL~,positive~,0~,8~
"Cocina muy bien presentada y con rapidez, todo en su punto y bien terminado.",Cocina~NULL~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,0~0~,6~0~
La dorada al estilo “el puerto” muy agradable con una salsa muy bien terminada aunque la presentaron sin descamar y eso fue algo incordiante a la hora de disfrutar de ella.,dorada al estilo “el puerto”~salsa~NULL~,FOOD#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~negative~,3~54~0~,31~59~0~
Raciones amplias y muy abundantes.,Raciones~,FOOD#STYLE_OPTIONS~,positive~,0~,8~
"El tomate, como entrante,  es algo especial a destacar.",tomate~,FOOD#QUALITY~,positive~,3~,9~
El vino muy bueno y el postre de puding es algo delicioso aunque le sobraba casi toda la nata (de bote) que llevaba de acompañamiento; mereceria plantearse otra presentacion.,vino~postre de puding~NULL~,DRINKS#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~negative~,3~23~0~,7~39~0~
"El precio no es barato pero comparado con sitios donde te van empujando de mala manera,  merece la pena.",NULL~,RESTAURANT#PRICES~,neutral~,0~,0~
El servicio tranquilo y dejandote a tu manera aunque no quitan ojo a tus deseos.,servicio~,SERVICE#GENERAL~,positive~,3~,11~
Pensamos volver. ,,,,,
Señores: Hay varios errores en la descripción que aqui hacen.,,,,,
"Empiezo:En este restaurante no trabajamos el rape, la gamba son del sur de la Bahía, los Langostinos de Sanlucar, todo lo referente al marisco y a los pescaitos nos lo mandan de Cádiz una empresa marinera, destacando los chocos y el cazón.",,,,,
Recomiendo no falte las tortillitas en vuestra comida y seguid disfrutando de este establecimiento.,,,,,
"UN TROCITO DE CÁDIZ, EN EL CORAZÓN DE ZARAGOZA¡¡ ",,,,,
"Por cierto, los tomates son de Almería.Y por lo del precio, ni os imaginais el esfuerzo que hacemos para ajustarlos, ya que traer todo de allí, cuesta tela, pero merece la pna ver a nuestros clientes saliendo felices y contentos con nuestros productos.",,,,,
UN TROCITO DE CÁDIZ EN EL CORAZÓN DE ZAAGOZA. ,,,,,
"Para dos personas, recomiendo un menu especial el puerto y un segundo plato.",menu especial el puerto y un segundo plato~,FOOD#QUALITY~,positive~,33~,75~
De esta forma se comparte los entrantes del menú para las dos personas.,,,,,
"Me pareció un poco caro , será que no estoy acostumbrado a ir a este tipo de restaurantes.",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"La calidad de la comida fue excepcional , asi como el trato personal.",calidad~trato personal~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,3~54~,10~68~
No hay problemas en ir un sabado “normal” sin reservar con antelación.,,,,,
No puedo aportar nada más de lo que ya he podido leer por aquí.,,,,,
