Review,AMBIENCE,QUALITY,PRICES,LOCATION,SERVICE
"Ролл вообще был замечательным, сравнение с ним не выдержали бы блюда из традиционных Питерских сетевых заведений японской кухни))",0,1,0,0,0
"Расстройство принесла информация о том, что котлетки из лосося и креветок хотят убрать из меняю(.",0,1,0,0,0
"Коллегам. так же, очень понравились блюда.",0,1,0,0,0
"В особенности суп из двух рыб, стейк из лосося и бефстроганов с пюре.",0,1,0,0,0
"Интерьер тоже поменялся, но не особо изменил своему стилю, обслуживание, как и раньше осталось на достаточно неплохом уровне, в общем мы остались довольны, спасибо!",1,0,0,0,1
Обслуживание просто кошмар.,0,0,0,0,1
"На что официант нам сказал, что заказ должен быть на 1500р. и если нет, то он даже открывать столик не будет.",0,0,0,0,1
"Потом он высказал, что вообще у них клиенты по 25 000 оставляют, и вообще...",0,0,0,0,1
"Мы конечно, заказали коктейли еще, но честно говоря, при всей крутизне антуража больше туда идти не хочется.",1,0,0,0,0
"И дело не в деньгах, а в отношении.",0,0,0,0,1
"Уж если так все жестко - то предупредили бы о депозите, все равно ведь по телефону бронировать...",0,0,0,0,1
"Еда, довольно вкусная, но очень маленькие порции (как вообще у нас в России в ресторанах почему-то).",0,1,0,0,0
Очень приятное уютное местечко.,1,0,0,0,0
Хороший ценник на блюда.,0,0,1,0,0
Интерьер и сервис плотные - 9 баллов.,1,0,0,0,1
"Удобное место расположение, есть парковка.",0,0,0,1,0
"Блюда не могу сказать, что понравились все, но некоторые очень достойные.",0,1,0,0,0
"Единственный недостаток этого места, это кол-во людей в выходные дни и то, как справляются с этим потоком официанты и повара.",0,0,0,0,1
"Надеюсь, что все таки они решат эту проблему- долгого обслуживания, но в целом, нам очень нравится это место и мы всем рекомендуем его, особенно в будние дни!!!!)",0,0,0,0,1
"Приятный интерьер (всё как на фото), наверное даже в реале уютнее.",1,0,0,0,0
"Все блюда очень вкусные,приготовлены по-домашнему.",0,1,0,0,0
Повару большой респект.,0,1,0,0,0
"Обслуживание тоже было на высоком уровне, всё не навязчиво, но с толком.",0,0,0,0,1
Руководству ресторана хочу пожелать удачи в бизнесе и главное держите эту планку качественной кухни и замечательного обслуживания.,0,1,0,0,1
Встретила и обслуживала нас откровенно хамоватая официантка.,0,0,0,0,1
"На вопрос почему так официантка ответила с вызовом, что вчера все было, а сегодня закончилось.",0,0,0,0,1
"Ждали мы их, ждали, пришла офицантка и сообщила что она их уронила на пол, и что это были последние палочки и вообщем палочек не будет.",0,0,0,0,1
"Мой друг заказал цезарь с креветками (курицы не оказалось), который оказался и на вид и на вкус совершенно отвратительным.",0,1,0,0,0
Потом официантка не слишком вежливо поинтересовалась знаем ли мы что они работают в воскресенье до 11ти.,0,0,0,0,1
"Ходить туда не советую, может конечно в более людные дни они поадекватнее персонал ставят и блюда все в наличии, но что-то мне подсказывает что врятли.",0,0,0,0,1
"Очень вкусная пицца и салаты на закуску, большой выбор горячих блюд на любой вкус, все гости были удивлены качеством приготовления и очень вкусными блюдами.",0,1,0,0,0
"Заказали большой торт тирамису на десерт, собственного приготовления- это было очень вкусно, но места в животе уже не оставалось, поэтому раздавали гостям в домой.",0,1,0,0,0
"Тихая, приятная музыка.",1,0,0,0,0
Очень внимательные официанты и администраторы.,0,0,0,0,1
Спасибо вам огромное за праздник и очень душевную обстановку:)),1,0,0,0,0
Очень не понравилось обслуживание!,0,0,0,0,1
"Были вчера вечером, заказали, принесли достаточно быстро, но вот потом про нас как-будто забыли, мы допили напитки и хотели повторить их, но к нам пол часа никто не подходил, официанты бегали мимо, но в нашу сторону даже не смотрели, несмотря на то, что мы всеми силами пытались обратить на себя внимание.",0,0,0,0,1
"Потом мы ждали напитки около 40 минут, а на вопрос- где наши напитки, нам было выдано:-""а что, вам еще их не приносили????"".",0,0,0,0,1
"Удивило также то, что с гостями в ""Плюшкине"" не прощаются.",0,0,0,0,1
Резкий контраст плохого сервиса и очень вкусной кухни и уютного интерьера....!!!!,1,1,0,0,1
"Зашла днем пообедать, встретили достаточно радушно, спросили в первые я в заведение или уже была, это говорит о том, что персонал заботлив к своим гостям и помнит всех постоянных)",0,0,0,0,1
Мне помогли с выбором столика и рассказали о всех акциях и предложениях.,0,0,0,0,1
Особенно порадовала 50% скидка на японское меню),0,0,1,0,0
"Обслуживание быстрое и внимательное, еда понравилась, ассортимент бара большой но я пила только чай, так как пришла пообедать и о качестве напитков сказать ничего не могу.",0,1,0,0,1
"При расчете официант красочно рассказал о программе в выходные дни, о вечеринках и артистах, просто не смогла ему отказать и обещала обязательно придти!",0,0,0,0,1
"Мы с мужем пришли вечером, нас никто не встретил, мы долго стояли у входа и присели сами, в растерянности, и спустя минут 10 (!), к нам подошел кто-то в зауженных спущенных джинсах, дал меню и сказал: "" - Ожидайте официанта"", так как сам не смог нам помочь в выборе напитков.",0,0,0,0,1
"Далее к нам подошел официант, который как мне показалось, меню даже не открывал, в отличии меня, изучившей его за 20 минут ожидания!",0,0,0,0,1
"Сделали заказ, поели с горем пополам.",0,1,0,0,0
"Довольны кухней, сервисом, обстановкой и ценами.",1,1,1,0,1
"Заказывали пиццу - очень вкусная, реально отличная пицца.",0,1,0,0,0
"Официант вежливый, быстрый, отвечает на вопросы, никаких претензий.",0,0,0,0,1
"Единственный минус - столики маленькие, если несколько тарелок, то помещаются с трудом, и в целом внутри тесновато, столики близко расположены, так что хорошо слышно, о чем говорят за соседним столиком.",1,0,0,0,0
Ради пиццы приду еще не один раз!,0,1,0,0,0
"Интерьер неплохой, но специфический, уж очень итальянский, подруге не понравилось, так что может быть, не каждому покажется симпатичным.",1,0,0,0,0
"Но это не так важно, как вкусная еда и нормальное обслуживание :)",0,1,0,0,1
"Заказ принял практически сразу, даже удалось вступить с ним в диалог, посоветовал и рыбку, и винишко.",0,0,0,0,1
"По поводу обслуживания что могу сказать - назойливости официанта мы не почувствовали, но и вниманием были не обделены.",0,0,0,0,1
"По жестам или взглядам он понимал, что мы нуждаемся в его помощи и моментально реагировал.",0,0,0,0,1
"Мне всегда нравилось, как готовят здесь.",0,1,0,0,0
"Рыбка была сочной, овощи на гриле и хлебная корзина - просто восхищение!!",0,1,0,0,0
"Корзину заказываем всегда одну, а потом еще несколько раз по одной!",0,1,0,0,0
Невозможно от нее отказаться!,0,1,0,0,0
"Что касается интерьера все хорошо, но только один минус для меня.",1,0,0,0,0
"Слишком тесно, столы расположены близко друг к другу, волей не волей слышишь соседние разговоры и не только..",1,0,0,0,0
"Выбор был сделан по нескольким качествам данного места: прекрасное меню (большой выбор), вкуснейшая выпечка!!!, отличный сервис, хорошее расположение (метро рядом), красивый интерьер, присутствие естественного освещения делает атмосферу еще уютнее, цена соответствует качеству!!!",1,1,1,1,1
Хотим сказать ОГРОМНОЕ спасибо всему персоналу!!!!!,0,0,0,0,1
"Отдельно благодарим ЗАМЕЧАТЕЛЬНОГО менеджера по банкетам Анну, которая профессионально помогла: все подробно рассказала о кухне и самом ресторане, помогла с выбором блюд, напитков, выпечки и украшением зала, качественно донесла до нас всю необходимую информацию и суперски организовала наш праздник!!!",0,0,0,0,1
"Сервис на высочайшем уровне, большой выбор по меню и напиткам )приятный интерьер, тихо, спокойно!",1,0,0,0,1
"Официантка Марина,была вежлива,приветлива очень быстро приняла заказ)очень порадовала кухня, быстро готовят, невероятно все было вкусно.",0,1,0,0,1
"Ребята работают в команде,все время администратор помогал официантам.",0,0,0,0,1
"Место достаточно комфортное, есть диванчики.",1,0,0,0,0
"Играла приятная музыка, что также порадовало.",1,0,0,0,0
Овощной салат также пришёлся по вкусу.,0,1,0,0,0
"Мясная и сырная тарелки вполне себе обычные, но что-то негативное сказать про них нельзя.",0,1,0,0,0
"Ребята заказывали в основном стейки из мяса и лосося, и по их довольным лицам можно было понять, что еда определённо вкусная и доставляет удовольствие.",0,1,0,0,0
"Не хватало лишь комплимента от шеф-повара, но это так, придирки.",0,0,0,0,1
Навязывание хайнекена не приветсвую.,0,0,0,0,1
"Атмосфера в ресторане приятная, располагает к отдыху.",1,0,0,0,0
"Обслуживание оказалось на высоте, вполне возможно, что из-за обозначенных нами амбиций на объём заказа и как следствие будущий чай. не знаю.",0,0,0,0,1
"Но девушка оказалась очень доброй, внимательной и просто красивой :)",0,0,0,0,1
"Понравился красивый интерьер и вежливое, довольно быстрое обслуживание.",1,0,0,0,1
Но самое главное - все было ОЧЕНЬ вкусно.,0,1,0,0,0
"Очень уютная обстановка, хороший персонал, приятный интерьер.",1,0,0,0,1
"Из минусов - шумный лифт который возит еду из кухни, которая на первом этаже, хотя идея интересная.",1,0,0,0,0
"Здесь есть все: интерьер, вкусные необычные блюда, вода на столе, что особенно приятно и внимательный, гостеприимный персонал, что является редкостью для нашего города.",1,1,0,0,1
"Замечательно всё: и помещение(сидели в центральном зале второго этажа) и кухня, и внешний вид стола.",1,1,0,0,0
"Но больше всего порадовали сотрудники - администратор, которая помогла грамотно составить заказ, а так же официант Мария, работа которой выше всяких похвал.",0,0,0,0,1
"Приветливая,улыбчивая,все приносила и уносила вовремя,спрашивала все ли нравится,советовала по до заказам.",0,0,0,0,1
"Ранее я был во многих ресторанах, но обслуживание в этом - на высшем уровне.",0,0,0,0,1
"Если хочется провести выходные в какой-нибудь компании душевно, весело, вкусно, то ресторан очень хорошо для этого подходит!",0,1,0,0,0
"Прекрасная Маргарита, вкусная еда и отличная музыка!!!",1,1,0,0,0
"Живу в другом районе, но с радостью приезжаю именно сюда, да простят меня остальные мексиканские рестораны, за мексиканкой едой, атмосферой и отлично провести вечер!",1,1,0,0,0
"Вечер начал радовать тем, что быстро добрались, ресторан достаточно удобно расположен.",0,0,0,1,0
"Нас приятно встретили и провели к столику, вручили меню.",0,0,0,0,1
"Все как положено, с искренней улыбкой (кажется, это был администратор).",0,0,0,0,1
"Вскоре появился не менее дружелюбный официант и поинтересовался, готовы ли мы сделать заказ.",0,0,0,0,1
"Заведение с очень с приятным интерьероом, в теплых тонах.",1,0,0,0,0
Было очень комфортно и уютно!,1,0,0,0,0
"Для себя отметили, что зал прекрасно подойдет и для празднования каких-то масштабных событий.",1,0,0,0,0
Принесенные блюда тоже очень понравились!!!(повару за это отдельное спасибо!!!),0,1,0,0,0
"Лосось просто таял во рту, салат Цезарь вообще вне всяких похвал!",0,1,0,0,0
"Я слежу за своим здоровьем и я была приятно удивлена, что блюда на пару не только могут быть полезными, но и очень вкусными.",0,1,0,0,0
"При каждом новом посещении я стараюсь пробовать новые блюда из меню, особенно мне понравились: цезарь с курицей, лосось со шпинатным соусом, чай облепиховый и тирамису от шеф повара.",0,1,0,0,0
"Обстановка кафе вполне располагающая к отдыху-удобная мягкая мебель, зоны столиков разделены шторами, но в помещении прохладно когда открывается и закрывается входная дверь если сидеть около входа.",1,0,0,0,0
"Обстановка располагает к душевному застолью с тостами, речами и беседам (помещение маленькое, уютное и не шумное).",1,0,0,0,0
"Интерьер удивляет и радует глаз, даёт возможность насладиться живописью петербургских художников.",1,0,0,0,0
"Кухня: банкетное меню 1800 рубчел вполне устроило своим разнообразием, вкусом и количеством.",0,1,0,0,0
"Плюс порадовала возможность принести собственный алкоголь и сладкое, хотя, как выяснилось позже, шеф-повар выпекает очень вкусные торты, о которых мы, к сожалению, не знали заранее.",0,1,0,0,1
"Насторожило отсутствие большого выбора горячего (красная рыба или говядина), однако большие порции и изысканность вкуса приятно впечатлили.",0,1,0,0,0
"Обслуживание на высоком уровне (тихо, незаметно, деликатно).",0,0,0,0,1
"В конце вечера были упакованы и отданы излишки еды, алкоголя и сока.",0,0,0,0,1
При желании есть место для танцев.,1,0,0,0,0
Официанты любезно разрешают поставить любую музыку.,0,0,0,0,1
"Единственное что зацепило - дизайн кафе,уж очень красивый.",1,0,0,0,0
"Заказала себе салат,так мне даже было жалко его съесть,настолько было красиво украшен))я уже не говорю,что было очень вкусно).",0,1,0,0,0
Очень понравилось ненавязчивое и качественное обслуживание.,0,0,0,0,1
"Спасибо Вам большое за уютную атмосферу,от Вас даже не хотелось уходить,все настолько было тепло и радушно!)",1,0,0,0,1
"Действительно много места, как в самих залах, так и в холлах и гардеробе.",1,0,0,0,0
Вокруг все тихо и спокойно.,1,0,0,0,0
"Администратор проводила к столику, тут же подошел официант предложил меню.",0,0,0,0,1
"По вкусу все понравилось, порции хорошие – наелась, ну и можно отметить оформление блюд.",0,1,0,0,0
Цены средние.,0,0,1,0,0
"Но не ошиблись, чудесная детская комната, замечательная няня, все дети при деле, что-то лепят, что-то мастерят, их не видно-не слышно!",0,0,0,0,1
"Сотрудники вообще молодцы, всю организацию праздника на себя взяли.",0,0,0,0,1
"Мы приезжали несколько раз, присматривались, столик выбирали, так они сразу говорят как и что лучше сделать, куда сесть, в какое время лучше начать праздник, что из закусок на стол поставить.",0,0,0,0,1
"А когда мы пришли в день праздника, даже шариками украсили наш стол! (",0,0,0,0,1
"Ресторан красивый, большой, людей много, но никто не кому не мешает.",1,0,0,0,0
"Еда вкусная, детям понравилась пицца, друзья хвалили пасту с морепродуктами, мужу понравилась свинина с грибами, а мне очень понравилась лазанья с лососем, вкусно и сытно.",0,1,0,0,0
"Хоть и не дешево все это вышло, но оно того стоило.",0,0,1,0,0
Хотим поблагодарить шеф повара за отменные салаты и горячее.,0,1,0,0,0
"Порции большие, а главное – ВКУСНО!",0,1,0,0,0
Попробовали местное пиво – понравилось.,0,1,0,0,0
"Очень приятно, что цены не высокие, а обслуживание на 5 баллов.",0,0,1,0,1
Официантки симпатичные девочки.,0,0,0,0,1
"В ресторане весело, гостей много.",1,0,0,0,0
Интерьер тоже очень оригинальный.,1,0,0,0,0
"Удивлена наличием негативных отзывов о данном заведении, т.к. я лично осталась в полном восторге от ВСЕГО: прекрасное обслуживание, приветливый персонал, демократичные цены, очень вкусная еда и большие порции, ненавязчивый интерьер, все чисто и аккуратно, отличное качество какаоке!",1,1,1,0,1
"Еще из плюсов- при заказе банкета есть специальное предложение по алкоголю (можно приобрети вино, шампанское и водку по ценам производителя).",0,0,1,0,0
Огромное спасибо персоналу!,0,0,0,0,1
У ресторана есть своя атмосфера…спокойная и очень очень уютная!,1,0,0,0,0
"Красивый интерьер, удобные мягкие кресла и диванчики, спокойная приятная музыка!",1,0,0,0,0
Отличное меню и очень вкусные блюда!,0,1,0,0,0
Внимательный приветливый персонал!,0,0,0,0,1
"Хотим сказать огромное спасибо персоналу за внимательное отношение к нам и нашим гостям, а так же за красиво декорированные и украшенные свадебный зал и столы!!!",1,0,0,0,1
Огромное спасибо шефу и всем поварам за такие вкусные и красиво оформленные блюда на банкете!!!,0,1,0,0,0
Отдельную огромную благодарность мы хотим выразить управляющей рестораном Ольге за ее большую проделанную работу!!!,0,0,0,0,1
"Она очень помогла в выборе меню, в декорировании свадебного зала, прекрасно организовала наше мероприятие!!!",0,0,0,0,1
Настоящий профессионал и очень доброжелательный и внимательный человек!!!,0,0,0,0,1
"Мы с друзьями остались очень довольны посещением этого заведения, народу не много...уютные,мягкие диванчики)",1,0,0,0,0
"Очень приветливый персонал,все девушки в один голос здороваются как только заходишь) и улыбаются))очень приятно ..",0,0,0,0,1
"Заказанные блюда принесли очень даже быстро...или это время так быстро пролетело,за счет уютной атмосферы..заказывали стейк из говядины,шашлычки из грибов,солянку,цезарь из курицы,овощи на гриле, все очень понравилось...",1,1,0,0,1
ОООЧЕНЬ!) спасибо повару!,0,1,0,0,0
цена и качество соответствуют..,0,0,1,0,0
"солянка 200 руб, цезарь 250 ,стейк 550, не очень завышены цены,надеемся и дальше такими же будут!)) планируем там провести банкет... на Петроградской один из лучших ресторанов.....советуем всем)",0,0,1,0,0
Очень благодарны персоналу за качественное обслуживание.,0,0,0,0,1
"Ресторан очень уютный, вид из окон шикарный на центр города.",1,0,0,1,0
"Еда была вкусная, все свежее и оформление блюд особенно порадовало!",0,1,0,0,0
"Обстановка приятная, столы большие, обслуживание порадовало, персонал внимательный.",1,0,0,0,1
"Очень понравился официант Шахид, отвечал на все вопросы относительно блюд, заказ не пришлось долго ждать.",0,0,0,0,1
"Еда понравилась, порции большие, красиво оформлены, все вкусно.",0,1,0,0,0
"Все столики были заняты, но никто не мешал спокойно поговорить, музыка играла не громко.",1,0,0,0,0
"Очень вкусные десерты: тирамису, черничный пирог и черный лес.",0,1,0,0,0
По ценам с купонами получилось вполне приемлемо.,0,0,1,0,0
"С бутылочкой вина, салатами, горячим и десертами получилось меньше 1000 рублей на человека.",0,0,1,0,0
"официантку ждали в течении получаса, она прибежала, поставила бутылку водки и умчала.",0,0,0,0,1
"Я алкоголь не пью и что бы заказать чай и дочке лимонад мне пришлось идти к барной стойке и искать кого-нибудь, что бы приняли заказ.",0,0,0,0,1
"Заказ нам начали приносить по крохам, учитывая то, что мы заказывали заранее.",0,0,0,0,1
Десерт я после еды прождала еще минут 15.,0,0,0,0,1
"Гардероб: я выходила из дубовой комнаты три раза и два из них наблюдала, как уходящие люди ждали пока им найдут одежду.",0,0,0,0,1
"В ""Чайном доме"" я ела с трудом, она не вкусная.",0,1,0,0,0
"Обслуга на минусе, от официантов ни улыбки, ни сервиса.",0,0,0,0,1
"Прекрасное вино, вкусная еда с красивой подачей, спокойная атмосфера и замечательное обслуживание.",1,1,0,0,1
"Что касается оценок (от 1 - 10): - 7 ставлю за кухню потому, что хотелось бы больше разнообразия в меню по основным блюдам. - 5 за интерьер - не очень уютно на этих стульях, сумочку никуда не поставить, оптимальные места у окна (относительно комфортно) - 10 за сервис - всегда внимательный и в то же время незаметный персонал, что и должно соответствовать ресторанному обслуживанию.",1,0,0,0,1
"Хочу выразить большую благодарность прежде всего руководству ресторана, обслуживающему персоналу и конечно же тем поварам, которые готовят посетителям заведения столь вкусные блюда.",0,1,0,0,1
Конечно же впечатляет интерьер: уютно и красиво.,1,0,0,0,0
Стол был шикарный.,0,1,0,0,0
"Хочу отметить, что для ресторана такого уровня цены не высокие.",0,0,1,0,0
"Хочется снова окунуться в незабываемую атмосферу, которая присуща данному заведению.",1,0,0,0,0
"Меню отменное, столько всего, что решили заходить почаще чтобы попробовать разные блюда.",0,1,0,0,0
"Коктейли очень вкусные и необычные, есть из чего выбрать.",0,1,0,0,0
"Все очень вкусно и сытно, порции большие, объелись!",0,1,0,0,0
"Отличный кальян, сполна насладились, прекрасный молодой человек кальянщик, приветливый, помог определиться с выбором и не прогадал!",0,1,0,0,1
"Красивый интерьер, были на втором этаже у окна.",1,0,0,0,0
"Музыка понравилась, не давит громкостью как во многих заведениях, а создает уютную романтичную атмосферу.",1,0,0,0,0
"Персонал дружелюбный, все улыбаются, постоянно подходят убирают со стола, предложили оформить накопительную скидку, что очень даже неплохо!",0,0,0,0,1
"Все очень понравилось: кухня, интерьер,еда , да и чек на шестерых человек с алкоголем порадовал :)",1,1,1,0,0
"Очень уютное место , только вот площадь ресторана небольшая, что есть небольшой минус,может оказаться,что свободных мест не будет! а так все замечательно",1,0,0,0,0
"Столик бронировали заранее и сделали так как предложил администратор т.е. сделали предварительный заказ, когда придя увидели полностью заполненый ресторан поняли что совет нам дали действительно правильный, в ресторане было человек 70-80, тут действительно горячее блюдо можно ждать весьма долго.",0,0,0,0,1
"Меню достаточно разнообразное и весьма вкусное, мне и моим друзьям понравилось всё что нам принесли, а принесли нам немало.",0,1,0,0,0
"Обслуживание может и не самое лучьшее в городе, но официанты делали всё что нужно.",0,0,0,0,1
"Должен сказать что ждать нам всёравно пришлось, не очень долго конечно, но всё-же.",0,0,0,0,1
"Интерьер хороший, удобные диваны.",1,0,0,0,0
Очень хорошая музыкальная программа и весёлый ведущий.,1,0,0,0,0
"В общем я остался доволен своим выбором, и тем как мы провели вечер, хороший ресторан, уютный и кухня хорошая.",1,1,0,0,0
Руководству и персоналу СПАСИБО.,0,0,0,0,1
"""Квартиру №55"" выбрали из-за расположения и графика работы, ну и отзывы неплохие.",0,0,0,1,0
Накормили и напоили нас в эту холодную ночь замечательно вкусно.,0,1,0,0,0
"Не хочется употреблять слова сервис, обслуживание, т.к. нас не ""обслуживали"", а радушно встречали, очень по-домашнему.",0,0,0,0,1
"Помогли с заказом, посоветовали хорошее и недорогое вино.",0,1,1,0,1
"Правда, заказ принесли не быстро, хотя кроме нас в ресторане было занято всего 2 столика и там уже люди давно сидели, пили чай.",0,0,0,0,1
"Салаты готовили минут 20, потом еще ждали горячее.",0,0,0,0,1
Гостям очень понравились пожарские котлеты и тушеная телятина.,0,1,0,0,0
Я брала буженину на гриле - это восторг!,0,1,0,0,0
"Салаты были сытные и довольно вкусные, но как-то не запомнились.",0,1,0,0,0
"Порции не огромные, но и не маленькие, мы наелись и не решились еще взять по десерту, хотя официант очень советовал и хвалил их десерты.",0,0,0,0,1
"Хочу сказать большое спасибо ""ночному персоналу"" ресторана, который сделал наш поздний ужин таким приятным!",0,0,0,0,1
"Я выбрал ""Мидзуки"" основываясь на отзывах с этого сайта, и не ошибся - очень уютное место, вкусная еда (заказывали роллы и рис с курицей), музыка ненавязчивая и тихая.",1,1,0,0,0
"Сервис - хороший, - официантки, заметив что на них смотришь, - не делают вид, что не заметили, а подходят:)",0,0,0,0,1
"Ждать заказа пришлось не больше, чем ожидаешь от ресторана - тарелки появились ровно в тот момент, когда мне в первый раз пришло в голову, что пора бы уже всё-таки принести))",0,0,0,0,1
А вот заказ приносили достаточно долго - но на улице с пивом никуда не спешишь :),0,0,0,0,1
"Гриль нам понравился, пиво тоже.",0,1,0,0,0
"От сервиса, от кухни и от атмосферы.",1,1,0,0,1
"Вокруг люди улыбчивые, всем весело, музыка приятная.",1,0,0,0,0
"Два этажа, очень спокойный, но стильный интерьер, само место неожиданно располагает к тому, чтобы провести там время за разговором, а ""заодно"" и поесть.",1,0,0,0,0
"Так как от дома идти недалеко, облюбовали ресторан для семейных бесед: здесь слышно собеседника, даже когда полный зал посетителей.",1,0,0,0,0
Обслуживание на уровне.,0,0,0,0,1
"И встречают, и провожают (без страшных криков на японском:)), и заказ повторят, и очередность блюд соблюдают, и пепельницу меняют без дополнительной просьбы.",0,0,0,0,1
"Суши в Асахи так себе, но их можно и не заказывать - есть отличные роллы, в любой по вашему желанию добавят сыр Филадельфия, кроме того, есть роллы без риса; неплохие сашими, замечательные легкие салаты (с лососем, крабом, тунцом), порции салатов большие, из горячего - душевный лосось терияки.",0,1,0,0,0
Из всех японских заведений в районе Московская-Электросила здесь самый вкусный крабовый суп.,0,1,0,0,0
"До 18 часов две суши по цене одной, плюс бесплатно доставляют еду домой.",0,0,1,0,1
"Пришли, все уже было готово.",0,0,0,0,1
"Очень уютный, небольшой ресторан.",1,0,0,0,0
"Интерьер - спокойные, теплые цвета.",1,0,0,0,0
"Очень вежливый, приятный персонал.",0,0,0,0,1
Кухня - изумительная!,0,1,0,0,0
"К тому же, была живая музыка)",1,0,0,0,0
"Но нам очень хотелось танцевать, т.к. певец исполнял очень хорошие песни!",1,0,0,0,0
"Кухня - 10, Интерьер - 10, Сервис - 10.",1,1,0,0,1
Спасибо всей команде ресторана!!!,0,0,0,0,1
"Хорошая кухня и обслуживание, приятная атмосфера.",1,1,0,0,1
Очень порадовал подарок от шеф-повара для молодых.,0,0,0,0,1
"Всем советую сходить туда, цены приемлемые.",0,0,1,0,0
"Часто приходим сюда с семьей или друзьями, потому что здесь всегда можно вкусно поесть и приятно провести вечер.",0,1,0,0,0
Паста и суши всегда на отлично!,0,1,0,0,0
Очень нравится блюда на гриле.,0,1,0,0,0
"В общем, к еде никаих претензий.",0,1,0,0,0
Сам интерьер спокойный и приятный.,1,0,0,0,0
"Официанты внимательные, но ненавящивые.",0,0,0,0,1
"Приятный мужчина, несмотря на то, что он не понимал по русски- мы нашли общий язык).",0,0,0,0,1
"Очень виртуозно, а главное вкусно он готовил нам деликатесные блюда.",0,1,0,0,1
В большим интересом наблюдали за профессионалом своего дела.,0,0,0,0,1
"Честно говоря, приготовленные блюда по вкусу чень похожи на блюда в ресторанах Тайланда, хотя мясной стейк немного не удался.",0,1,0,0,0
"Приятный, не напрягающий внешний вид зала, уютно и ненавязчиво.",1,0,0,0,0
Отдельное спасибо официантке Оксане- практически от нас не отходила.,0,0,0,0,1
"Очень огорчили посетители VIP-зала (стыдно за наших): В зале есть небольшой аквариум, в котором плавает довольно крупная рыба, так вот один мужчина, видимо немного выпив- от этой рыбы ни как не мог отстать, ну её богу, как будто в зоопарк пришел!",1,0,0,0,0
"Обстановка приличная,мне лично такая по вкусу,но телевизор 90-х годов стоящий в зале удивил меня,и картину дополняет неработающий фонтан в центре зала.",1,0,0,0,0
А фоновой музыкой было радио.,1,0,0,0,0
"Заказ приняли быстро...и все,на этом сервис закончился.",0,0,0,0,1
"Пришлось ждать чай больше 20 минут, принесли салат.",0,0,0,0,1
"Что готовят плохо сказать не могу,съедобно.",0,1,0,0,0
"Рис также ждали вместе с чаем больше 20 мин.,но я то думаю,китайский ресторан,как на востоке оформляют блюда мы все хорошо знаем,всегда все украшено и выглядит очень аппетитно,так вот,нам рис принесли на тарелке в таком виде,что я даже есть не стал его.",0,0,0,0,1
"Работала,то одна,то другая официантка,и каждая думала что нас уже обслужили и принесли заказ.",0,0,0,0,1
Приятно были удивлены смене интерьера.,1,0,0,0,0
Стало очень уютно и комфортно.,1,0,0,0,0
Деревянные столы и стулья прекрасно вписались в атмосферу этого заведения.,1,0,0,0,0
